word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
v&nilj@	4.0	-8.44	0	0	184	37	9	1	1	684	4	3	1	1	7
spyl@n	4.0	-4.47	0	0	467	66	1	1	1	1218	861	46	6	1	6
hip	4.0	-4.24	12	12	207	19	1	1	1	52	7	1	1	1	3
g&rn	4.0	-4.15	6	6	234	25	9	2	2	1218	104	3	1	1	4
kl&p@	4.0	-4.73	6	8	456	49	10	2	2	684	36	7	1	1	5
l&st@r	4.0	-4.71	2	4	192	29	5	2	1	373	230	68	26	4	6
rita	4.0	-5.63	2	3	165	20	3	1	1	78	6	2	1	1	4
stum+	4.0	-5.34	0	2	467	130	14	2	1	12	7	5	1	1	5
sol@	4.0	-4.28	16	17	467	14	1	1	1	684	67	12	1	1	4
tr)g@	4.0	-5.24	2	2	173	53	2	1	1	684	28	3	1	1	5
kn&k@n	4.0	-4.98	8	8	456	33	7	1	1	1218	861	83	7	1	6
k&lkyl	4.0	-6.17	0	0	456	88	8	2	1	286	5	2	1	1	6
xirurgi	4.0	-10.95	0	0	3	1	1	1	1	95	9	2	1	1	7
bikini	4.0	-8.71	0	0	263	25	1	1	1	95	12	1	1	1	6
diktator	4.0	-9.67	0	0	118	24	2	1	1	373	38	16	1	1	8
byg@l	4.0	-4.47	4	5	263	14	2	2	2	286	162	24	5	1	5
bos	4.0	-3.82	24	26	263	23	1	1	1	210	24	2	2	2	3
fraz@	4.0	-4.8	2	3	259	25	7	1	1	684	57	12	2	1	5
r&p@	4.0	-4.42	14	14	165	23	3	2	2	684	36	7	2	2	4
k&v&lir	4.0	-7.27	0	0	456	88	3	3	3	373	25	1	1	1	7
g&lg@n	4.0	-5.0	0	0	234	25	6	1	1	1218	861	72	4	1	6
syr=@	4.0	-5.01	2	4	467	11	4	2	2	684	29	4	2	1	5
profe=ai@n	4.0	-9.44	0	0	214	37	12	4	2	1218	861	18	13	2	10
por=elan	4.0	-9.59	0	0	214	19	7	2	1	1218	32	4	1	1	8
sar@n	4.0	-4.94	16	17	467	23	1	1	1	1218	861	70	4	1	5
snurbart	4.0	-7.67	0	0	467	23	5	4	1	508	42	5	2	1	8
pel=	4.0	-4.81	4	4	214	26	3	1	1	53	10	1	1	1	4
t|n@n	4.0	-4.55	2	3	173	1	1	1	1	1218	861	67	7	2	5
k&rtel	4.0	-6.62	2	2	456	88	15	4	1	286	19	4	1	1	6
v&g@	4.0	-5.4	12	12	184	37	2	1	1	684	28	1	1	1	4
sof|r	4.0	-5.51	0	0	467	14	1	1	1	373	5	1	1	1	5
p&xt	4.0	-4.28	16	18	214	55	1	1	1	508	47	15	1	1	4
&prupt	4.0	-6.95	0	0	129	12	2	1	1	508	5	2	1	1	6
fotografi	4.0	-8.98	0	0	259	35	4	4	3	95	6	1	1	1	9
&+@lzin@	4.0	-8.6	0	0	129	2	2	2	1	684	81	21	3	1	8
spaix@r	4.0	-6.34	0	1	467	66	10	5	2	373	230	7	2	1	7
funk@ln	4.0	-5.65	2	3	259	10	4	3	3	1218	67	67	5	3	7
kab@ljau	4.0	-8.7	0	0	456	30	2	2	2	23	17	1	1	1	8
blaz@	4.0	-4.97	2	3	263	29	6	2	2	684	57	12	1	1	5
fiks	4.0	-4.93	2	4	259	28	1	1	1	210	19	3	2	2	4
k&nton	4.0	-6.3	2	2	456	88	8	2	1	1218	47	4	1	1	6
knik@n	4.0	-5.05	2	4	456	33	5	1	1	1218	861	83	11	2	6
h&ntl&n@r	4.0	-8.22	0	0	207	39	8	4	1	373	230	17	5	1	9
muld@	4.0	-5.07	0	0	247	22	1	1	1	684	68	2	1	1	5
ainste@n	4.0	-6.5	0	0	90	41	28	6	2	1218	861	11	4	4	8
erb@n	4.0	-4.31	0	3	93	26	2	2	1	1218	861	46	4	3	5
fros	4.0	-4.24	10	12	259	25	5	1	1	210	24	5	1	1	4
taug@n	4.0	-5.06	8	9	173	19	11	1	1	1218	861	72	2	2	6
kiosk	4.0	-7.2	0	0	456	25	1	1	1	111	2	1	1	1	5
laixnam	4.0	-7.53	0	0	192	43	21	4	1	111	7	1	1	1	7
kerk@r	4.0	-5.98	0	0	456	24	7	1	1	373	230	5	1	1	6
herolt	4.0	-6.77	0	0	207	36	11	1	1	508	34	6	1	1	6
rek@n	4.0	-4.13	22	24	165	29	4	1	1	1218	861	83	9	3	5
por=ion	4.0	-6.94	0	0	214	19	7	2	1	1218	47	20	10	2	7
stur	4.0	-3.96	14	15	467	130	14	2	2	373	21	9	1	1	4
p&rit)t	4.0	-6.22	0	0	214	55	18	2	1	508	10	8	5	2	7
ferz@	4.0	-4.34	0	0	259	56	36	2	1	684	57	4	1	1	5
ferveg@n	4.0	-5.84	0	0	259	56	36	6	2	1218	861	72	15	3	8
duft@n	4.0	-5.17	0	1	118	12	2	2	2	1218	861	82	4	1	6
g&rdin@	4.0	-7.22	0	0	234	25	9	3	1	684	81	21	1	1	7
p&mpa	4.0	-6.56	0	1	214	55	2	1	1	78	3	1	1	1	5
pl&t	4.0	-4.49	6	9	214	26	13	3	3	508	8	3	1	1	4
birn@	4.0	-5.96	4	5	263	25	3	1	1	684	81	8	2	1	5
l&vin@	4.0	-6.68	0	0	192	29	1	1	1	684	81	21	1	1	6
b&lon	4.0	-5.48	2	3	263	35	7	1	1	1218	47	5	1	1	5
sy=@	4.0	-3.83	6	9	467	11	3	2	2	684	29	4	1	1	4
disput	4.0	-7.51	0	0	118	24	2	1	1	508	22	2	1	1	6
org@l	4.0	-5.17	0	0	60	13	3	1	1	286	162	24	3	1	5
brau@	4.0	-4.72	4	6	263	37	14	7	2	684	6	3	1	1	5
rud@r	4.0	-4.33	4	5	165	19	2	2	1	373	230	32	3	2	5
polir@n	4.0	-6.16	0	0	214	19	5	1	1	1218	861	70	32	4	7
tenor	4.0	-6.58	2	2	173	20	3	1	1	373	38	2	1	1	5
rip@	4.0	-4.56	12	14	165	20	1	1	1	684	36	8	3	3	4
smig@n	4.0	-5.18	4	4	467	25	6	1	1	1218	861	72	22	1	6
ion	4.0	-4.26	10	12	67	1	1	1	1	1218	47	20	20	20	3
pedal	4.0	-6.01	0	0	214	26	4	1	1	286	36	1	1	1	5
bolverk	4.0	-7.84	0	0	263	23	2	1	1	111	13	4	3	1	7
klo=	4.0	-4.64	4	5	456	49	7	1	1	53	3	1	1	1	4
spiral@	4.0	-6.95	0	0	467	66	13	2	1	684	67	7	2	1	7
ser=@n	4.0	-4.91	2	4	467	16	5	1	1	1218	861	49	4	2	6
m&gnet	4.0	-5.65	2	2	247	53	6	2	1	508	28	5	1	1	6
vimp@r	4.0	-5.65	2	2	184	39	4	2	2	373	230	3	1	1	6
sauf@l	4.0	-5.37	2	2	467	23	7	1	1	286	162	9	1	1	6
+ail@r	4.0	-5.98	2	2	27	6	3	2	1	373	230	11	2	2	6
mus@l	4.0	-4.9	0	2	247	22	7	2	1	286	162	11	1	1	5
me=g@r	4.0	-6.43	0	0	247	37	1	1	1	373	230	10	1	1	6
titan	4.0	-6.27	0	0	173	14	2	1	1	1218	32	3	1	1	5
sup@n	4.0	-4.37	0	1	467	9	2	2	1	1218	861	20	1	1	5
van	4.0	-3.77	18	21	184	31	1	1	1	1218	32	2	2	2	3
r&f@n	4.0	-4.05	10	10	165	23	1	1	1	1218	861	36	4	1	5
h&k@n	4.0	-4.83	22	22	207	39	1	1	1	1218	861	83	7	1	5
feltveb@l	4.0	-8.5	0	0	259	56	6	2	1	286	162	24	3	1	9
spai@n	4.0	-4.86	8	8	467	66	10	5	1	1218	861	18	13	1	6
snauf@n	4.0	-5.58	2	2	467	23	7	3	1	1218	861	36	9	7	7
fext@n	3.0	-5.03	0	1	259	56	2	1	1	1218	861	82	10	2	6
&rtikulir@n	3.0	-10.65	0	0	129	19	3	3	2	1218	861	70	32	4	11
dyz@	3.0	-4.21	4	5	118	7	1	1	1	684	57	3	1	1	4
k&plan	3.0	-5.95	0	0	456	88	12	1	1	1218	32	4	2	1	6
k&stani@	3.0	-8.4	0	0	456	88	9	4	1	684	16	3	1	1	8
yb@rdrus	3.0	-9.6	0	0	9	7	7	5	1	210	40	3	1	1	8
gig&nt	3.0	-7.04	0	0	234	11	1	1	1	508	89	25	2	1	6
m&rg&rin@	3.0	-9.25	0	0	247	53	16	1	1	684	81	21	4	3	9
+ost@n	3.0	-5.52	4	5	27	3	1	1	1	1218	861	82	15	5	6
tad@l	3.0	-5.04	2	3	173	19	1	1	1	286	162	16	3	1	5
haub@	3.0	-4.78	4	4	207	37	8	2	1	684	33	7	5	1	5
kraus	3.0	-4.43	4	5	456	54	12	3	1	210	40	10	3	1	5
sv&=@n	3.0	-5.27	6	6	467	38	9	1	1	1218	861	49	4	1	6
rin@n	3.0	-4.28	18	22	165	20	6	2	1	1218	861	67	21	4	5
plait@	3.0	-5.03	0	0	214	26	7	1	1	684	89	7	3	1	6
melon@	3.0	-6.73	0	0	247	37	5	1	1	684	81	12	3	1	6
faig@	3.0	-5.1	4	4	259	27	10	1	1	684	28	6	2	1	5
lam	3.0	-3.94	10	12	192	43	2	2	2	111	7	1	1	1	3
faux@n	3.0	-4.85	6	6	259	27	4	1	1	1218	861	43	10	5	6
lau	3.0	-3.57	16	23	192	43	13	13	13	23	17	4	4	4	3
emzix	3.0	-5.87	0	0	93	7	1	1	1	121	74	4	1	1	5
kurios	3.0	-6.88	0	0	456	32	9	3	1	210	24	1	1	1	6
g@b)rd@n	3.0	-6.21	0	1	234	72	6	2	2	1218	861	42	4	1	8
m&gi	3.0	-4.23	2	2	247	53	6	2	2	95	9	1	1	1	4
gli=@rn	3.0	-6.72	0	0	234	18	3	1	1	1218	104	87	1	1	7
pinz@l	3.0	-5.86	0	1	214	20	4	1	1	286	162	9	2	2	6
m|r@	3.0	-4.52	10	10	247	4	1	1	1	684	33	3	1	1	4
hus@n	3.0	-4.65	6	7	207	19	2	1	1	1218	861	63	6	1	5
komik	3.0	-5.17	2	2	456	86	12	2	1	111	26	1	1	1	5
t&n	3.0	-4.04	16	19	173	19	4	4	4	1218	16	3	3	3	3
rar	3.0	-4.56	22	23	165	36	1	1	1	373	27	1	1	1	3
p&sa	3.0	-5.08	4	5	214	55	10	3	3	78	3	2	1	1	4
g@zint	3.0	-5.57	2	2	234	72	8	3	3	508	89	12	1	1	6
t&mpon	3.0	-7.36	0	0	173	19	1	1	1	1218	47	1	1	1	6
auszat	3.0	-6.39	0	0	90	22	11	1	1	508	36	2	1	1	6
m/l@r	3.0	-5.19	0	0	247	4	1	1	1	373	230	11	1	1	5
mai@r	3.0	-4.79	12	13	247	28	14	1	1	373	230	7	6	1	5
bail	3.0	-4.33	18	19	263	20	9	1	1	286	29	11	1	1	4
gaig@	3.0	-5.28	2	2	234	18	8	1	1	684	28	6	2	1	5
)r@	3.0	-4.26	4	6	6	2	1	1	1	684	33	2	2	2	3
m&rm@lad@	3.0	-8.85	0	0	247	53	16	2	1	684	68	16	3	1	9
knist@rn	3.0	-6.22	0	0	456	33	5	1	1	1218	104	87	24	4	8
dr&x@n	3.0	-5.02	2	4	118	19	3	2	2	1218	861	43	7	3	6
h&lm	3.0	-3.94	12	14	207	39	11	1	1	111	7	4	1	1	4
&l@nth&lb@n	3.0	-10.5	0	0	129	24	3	1	1	1218	861	46	3	1	11
tryg@n	3.0	-4.85	2	3	173	53	4	1	1	1218	861	72	6	2	6
&rx@	3.0	-4.64	0	0	129	19	3	1	1	684	22	5	1	1	4
brai	3.0	-4.27	10	12	263	37	14	3	3	95	16	3	1	1	4
z)b@l	3.0	-4.74	0	0	142	3	1	1	1	286	162	24	1	1	5
k&n@	3.0	-3.91	22	23	456	88	8	1	1	684	81	10	1	1	4
l&ns	3.0	-4.73	8	10	192	29	8	2	2	210	13	3	1	1	4
hygien@	3.0	-7.37	0	0	207	18	2	1	1	684	81	9	1	1	7
forel@	3.0	-5.96	0	0	259	35	18	1	1	684	67	15	1	1	6
grafis	3.0	-5.83	4	5	234	45	13	3	2	210	49	3	2	2	6
hup@	3.0	-4.37	12	12	207	19	1	1	1	684	36	9	1	1	4
fervarloz@n	3.0	-9.37	0	0	259	56	36	6	2	1218	861	27	4	1	11
tum@ln	3.0	-5.34	2	3	173	15	1	1	1	1218	67	67	9	3	6
h|n@n	3.0	-4.55	6	6	207	2	1	1	1	1218	861	67	7	1	5
kl&f@n	3.0	-4.88	6	6	456	49	10	2	1	1218	861	36	4	1	6
sys@l	3.0	-5.16	2	2	467	11	1	1	1	286	162	11	2	1	5
idyl	3.0	-5.95	2	2	67	6	1	1	1	286	5	1	1	1	4
kij	3.0	-3.76	10	10	456	25	1	1	1	10	2	1	1	1	3
v&nk@n	3.0	-4.0	8	9	184	37	9	1	1	1218	861	83	26	6	6
lepra	3.0	-6.97	0	0	192	37	1	1	1	78	8	1	1	1	5
his@n	3.0	-4.29	18	19	207	19	2	1	1	1218	861	63	23	1	5
sink@n	3.0	-4.61	10	12	467	21	4	1	1	1218	861	83	26	7	6
just	3.0	-4.44	2	3	43	16	3	2	2	508	79	7	1	1	4
komp&kt	3.0	-6.39	0	0	456	86	12	5	2	508	20	7	2	1	7
fersol@n	3.0	-6.87	0	0	259	56	36	5	1	1218	861	46	10	1	8
rumor	3.0	-5.94	2	2	165	19	4	1	1	373	38	4	2	1	5
gift	3.0	-5.24	4	4	234	11	1	1	1	508	17	4	1	1	4
atrium	3.0	-8.13	0	0	90	3	1	1	1	111	33	9	2	1	6
m&kab@r	3.0	-7.0	0	0	247	53	1	1	1	373	230	16	2	1	7
g@stryp	3.0	-7.24	0	0	234	72	15	5	1	52	2	2	2	1	7
=verk	3.0	-5.41	0	2	95	19	3	1	1	111	13	4	3	1	5
gir	3.0	-4.36	18	19	234	11	2	2	2	373	25	1	1	1	3
git&r@	3.0	-8.01	0	0	234	11	2	1	1	684	33	3	1	1	6
pest	3.0	-4.48	10	10	214	26	1	1	1	508	79	6	1	1	4
f&lt@r	3.0	-4.67	6	6	259	22	5	2	2	373	230	68	7	2	6
h&r@n	3.0	-4.06	14	15	207	39	9	1	1	1218	861	70	6	1	5
imens	3.0	-6.46	0	1	67	10	1	1	1	210	13	3	2	1	5
sv&m	3.0	-4.91	6	6	467	38	9	1	1	111	12	1	1	1	4
sv&lb@	3.0	-5.39	0	0	467	38	9	1	1	684	33	4	2	1	6
l&konis	3.0	-7.34	0	0	192	29	4	1	1	210	49	4	2	1	7
k&rusel	3.0	-8.41	0	0	456	88	15	1	1	286	19	1	1	1	7
aula	3.0	-6.49	0	0	90	22	1	1	1	78	5	1	1	1	4
traub@	3.0	-5.25	2	3	173	53	11	6	1	684	33	7	5	2	6
daix	3.0	-4.66	12	13	118	9	3	1	1	121	74	8	1	1	4
fled@rmaus	3.0	-10.7	0	0	259	40	6	1	1	210	40	10	2	1	10
kup@l	3.0	-4.34	4	7	456	32	3	3	2	286	162	13	1	1	5
dozis	3.0	-5.83	0	0	118	16	2	1	1	210	49	3	1	1	5
bl|d@	3.0	-4.37	0	0	263	29	3	1	1	684	68	3	1	1	5
du=@n	3.0	-4.34	6	6	118	12	1	1	1	1218	861	49	4	1	5
mobil	3.0	-5.56	0	0	247	43	1	1	1	286	29	4	1	1	5
bel@n	3.0	-4.14	12	12	263	16	1	1	1	1218	861	46	13	1	5
ali&s	3.0	-7.62	0	0	90	3	1	1	1	210	17	1	1	1	5
orgi@	3.0	-6.73	0	0	60	13	3	1	1	684	16	1	1	1	5
gen	3.0	-4.22	14	18	234	22	1	1	1	1218	11	1	1	1	3
pr&n@n	3.0	-5.0	4	4	214	37	6	3	2	1218	861	67	5	1	6
limes	3.0	-6.72	0	0	192	31	2	1	1	210	7	2	1	1	5
himber@	3.0	-7.84	0	0	207	19	2	1	1	684	33	4	2	1	7
zyn@	3.0	-4.09	12	13	142	6	3	1	1	684	81	5	1	1	4
funk@	3.0	-4.97	0	1	259	10	4	3	3	684	27	12	2	1	5
l&tent	3.0	-5.84	2	2	192	29	3	2	1	508	89	24	2	2	6
obrixkait	3.0	-10.17	0	0	60	7	1	1	1	508	35	17	1	1	9
l&m	3.0	-3.78	14	16	192	29	3	3	3	111	12	3	3	3	3
spes@n	3.0	-4.65	2	2	467	66	8	1	1	1218	861	63	8	1	6
raun@n	3.0	-5.53	4	4	165	36	9	1	1	1218	861	67	3	2	6
kirs@	3.0	-5.71	2	3	456	25	4	2	1	684	43	4	1	1	5
g&l&nt	3.0	-5.77	2	2	234	25	6	1	1	508	89	25	5	1	6
koys	3.0	-5.22	2	2	456	86	3	1	1	210	3	1	1	1	4
birk@	3.0	-6.17	4	4	263	25	3	1	1	684	27	6	1	1	5
h&m@l	3.0	-4.71	4	4	207	39	3	2	1	286	162	11	1	1	5
melk@n	3.0	-5.19	4	4	247	37	5	1	1	1218	861	83	2	1	6
glos@	3.0	-5.42	0	0	234	18	3	1	1	684	43	6	1	1	5
demut	3.0	-5.94	0	0	118	20	3	1	1	508	22	4	1	1	5
m&t@	3.0	-4.17	18	19	247	53	5	1	1	684	89	7	1	1	4
komet	3.0	-4.81	2	2	456	86	12	1	1	508	28	2	1	1	5
int&kt	3.0	-6.68	0	0	67	36	6	1	1	508	20	7	3	2	6
linguistik	3.0	-9.54	0	0	192	31	9	2	2	111	26	6	3	1	10
ferk@l	3.0	-4.81	0	0	259	56	36	1	1	286	162	16	2	1	6
l&nspilpl&t@	3.0	-12.79	0	0	192	29	8	2	1	684	89	7	3	2	12
pl&sma	3.0	-6.29	0	0	214	26	13	3	1	78	16	1	1	1	6
+laum@	3.0	-6.9	0	0	27	7	1	1	1	684	14	4	1	1	6
zen@	3.0	-3.83	20	22	142	30	8	2	2	684	81	9	1	1	4
groy@l	3.0	-5.61	0	0	234	45	8	1	1	286	162	2	2	1	6
zauf@n	3.0	-4.66	14	14	142	24	8	1	1	1218	861	36	9	7	6
=&nk@n	3.0	-4.48	6	8	95	6	3	1	1	1218	861	83	26	6	6
k&det	3.0	-5.71	0	0	456	88	2	1	1	508	28	1	1	1	5
karfraitak	3.0	-11.01	0	0	456	30	4	1	1	111	5	4	1	1	10
spinat	3.0	-5.88	0	1	467	66	13	5	1	508	36	6	1	1	6
and@n	3.0	-5.33	0	2	90	3	1	1	1	1218	861	42	15	2	5
k&bal@	3.0	-6.43	0	0	456	88	5	1	1	684	67	7	2	1	6
hirt	3.0	-4.47	12	13	207	19	5	1	1	508	42	5	1	1	4
zurnal	3.0	-8.35	0	0	142	10	2	1	1	286	36	2	1	1	6
sl&f	3.0	-5.46	6	6	467	44	5	1	1	48	2	1	1	1	4
+au	3.0	-4.63	18	18	27	6	1	1	1	23	17	1	1	1	3
spry@n	3.0	-5.69	0	0	467	66	14	1	1	1218	861	6	1	1	6
horoskop	3.0	-9.42	0	0	207	34	10	2	1	52	9	1	1	1	8
jetved@r	3.0	-7.9	0	0	43	11	1	1	1	373	230	32	7	3	8
d&rm	3.0	-4.75	4	6	118	9	2	1	1	111	15	6	2	2	4
snaub@n	3.0	-5.58	2	2	467	23	7	3	1	1218	861	46	5	4	7
p&r=el@	3.0	-6.63	0	0	214	55	18	1	1	684	67	15	2	1	7
kauzal	3.0	-6.46	0	0	456	30	8	1	1	286	36	2	1	1	6
h&l@n	3.0	-3.84	12	14	207	39	11	2	1	1218	861	46	5	1	5
besti@	3.0	-7.78	0	0	263	16	1	1	1	684	16	1	1	1	6
rig@l	3.0	-4.96	8	9	165	20	1	1	1	286	162	24	6	2	5
hysteri	3.0	-7.77	0	0	207	18	1	1	1	95	18	3	1	1	7
v/lb@n	3.0	-5.1	0	0	184	1	1	1	1	1218	861	46	3	1	6
smax	3.0	-4.9	2	2	467	25	5	1	1	121	3	1	1	1	4
b&rikad@	3.0	-7.97	0	0	263	35	8	1	1	684	68	16	5	1	8
koma	3.0	-3.87	0	1	456	86	12	1	1	78	16	3	1	1	4
milit&nt	3.0	-8.16	0	0	247	35	7	3	2	508	89	25	4	1	8
fergoyd@n	3.0	-8.15	0	0	259	56	36	2	1	1218	861	42	2	1	9
p&p@l	3.0	-4.08	0	1	214	55	7	3	1	286	162	13	1	1	5
eros	3.0	-5.15	10	11	93	26	2	1	1	210	24	5	1	1	4
sprud@ln	3.0	-6.35	0	0	467	66	14	1	1	1218	67	67	6	2	8
v&t	3.0	-4.47	14	18	184	37	2	2	2	508	8	1	1	1	3
klise	3.0	-6.88	0	0	456	49	10	1	1	23	2	1	1	1	5
k&n=@l	3.0	-5.23	0	0	456	88	8	1	1	286	162	3	2	1	6
k&mel	3.0	-5.63	0	0	456	88	8	1	1	286	19	2	1	1	5
h&lft@r	3.0	-6.48	0	0	207	39	11	1	1	373	230	68	2	1	7
kvel@n	3.0	-4.89	4	5	456	14	4	1	1	1218	861	46	13	3	6
=&n@	3.0	-4.44	16	16	95	6	3	1	1	684	81	10	1	1	4
mist	3.0	-4.16	10	12	247	35	6	2	2	508	79	14	1	1	4
ainh&lt	3.0	-6.54	2	3	90	41	28	2	1	508	34	14	4	2	7
stori	3.0	-5.18	2	2	467	130	15	2	1	95	18	5	1	1	5
peni=ilin	3.0	-10.05	0	0	214	26	4	2	1	1218	57	6	3	1	9
sel@	3.0	-4.06	18	20	467	16	3	1	1	684	67	15	1	1	4
geogr&fi	3.0	-7.86	0	0	234	22	2	2	2	95	6	4	4	4	8
mose	3.0	-5.97	2	3	247	43	4	1	1	23	2	1	1	1	4
lukr&tif	3.0	-8.85	0	0	192	18	6	1	1	48	18	3	1	1	8
zintflut	3.0	-7.97	0	0	142	21	4	1	1	508	22	5	3	2	8
kobolt	3.0	-6.88	2	2	456	86	3	1	1	508	34	6	1	1	6
traut	3.0	-4.87	6	6	173	53	11	6	1	508	22	5	3	1	5
fin@	3.0	-3.96	10	11	259	28	7	2	2	684	81	21	1	1	4
boyt@l	3.0	-5.55	0	1	263	23	4	2	2	286	162	14	1	1	6
klauz@l	3.0	-5.73	0	0	456	49	10	4	1	286	162	9	1	1	7
polt@rn	3.0	-5.57	0	0	214	19	5	1	1	1218	104	87	24	1	7
eksplozif	3.0	-12.39	0	0	93	3	3	1	1	48	18	2	1	1	9
=vilin	3.0	-6.09	0	0	95	19	9	1	1	1218	57	6	3	1	6
p&lm@	3.0	-5.7	0	1	214	55	4	2	1	684	14	2	1	1	5
lod@rn	3.0	-5.57	2	2	192	24	1	1	1	1218	104	87	15	2	6
+ef@r	3.0	-5.24	0	0	27	3	1	1	1	373	230	8	1	1	5
slips	3.0	-5.37	0	1	467	44	11	2	1	210	6	2	1	1	5
)s	3.0	-3.69	8	9	6	1	1	1	1	210	2	2	2	2	2
zituirt	3.0	-8.45	0	0	142	21	2	1	1	508	42	5	1	1	7
b&rbir	3.0	-6.38	2	2	263	35	8	2	1	373	25	2	1	1	6
k&sa	3.0	-5.06	4	4	456	88	9	1	1	78	3	2	1	1	4
klor	3.0	-4.35	6	8	456	49	7	2	2	373	38	1	1	1	4
k)fix	3.0	-4.91	0	0	456	4	2	1	1	121	74	4	1	1	5
gurk@	3.0	-5.63	2	2	234	9	3	1	1	684	27	6	2	1	5
skala	3.0	-7.56	0	0	467	8	2	1	1	78	5	1	1	1	5
f&rs@	3.0	-5.69	4	4	259	22	4	1	1	684	43	4	1	1	5
bit	3.0	-3.63	22	24	263	25	3	3	3	508	35	3	3	3	3
kn&t@rn	3.0	-5.29	4	4	456	33	7	1	1	1218	104	87	24	4	7
poz@	3.0	-4.36	12	12	214	19	1	1	1	684	57	9	1	1	4
hormon	3.0	-5.89	0	0	207	34	10	1	1	1218	47	2	1	1	6
zig@l	3.0	-4.83	6	7	142	21	1	1	1	286	162	24	6	1	5
zaum	3.0	-4.38	10	11	142	24	8	1	1	111	33	7	1	1	4
smir@n	3.0	-4.5	8	9	467	25	6	2	2	1218	861	70	32	1	6
m&tr&=@	3.0	-7.37	0	0	247	53	5	2	1	684	29	4	1	1	7
sn&rx@n	3.0	-5.6	0	0	467	23	6	1	1	1218	861	43	3	1	7
dekad@	3.0	-6.59	0	0	118	20	2	1	1	684	68	16	5	1	6
nat	3.0	-3.47	18	20	89	14	1	1	1	508	36	6	6	6	3
z&lto	3.0	-6.33	0	0	142	22	5	1	1	44	10	1	1	1	5
&nk@r	3.0	-4.52	2	4	129	37	3	3	1	373	230	5	2	1	5
&nk@n	3.0	-3.37	2	7	129	37	3	3	1	1218	861	83	26	6	5
v&l&x	3.0	-5.78	0	0	184	37	9	1	1	121	11	2	1	1	5
v&p@n	3.0	-4.61	14	15	184	37	1	1	1	1218	861	20	8	2	5
stift	3.0	-4.99	2	2	467	130	12	3	2	508	17	4	1	1	5
furx@	3.0	-5.5	2	2	259	10	2	2	1	684	22	5	1	1	5
b&nket	3.0	-6.73	0	0	263	35	9	3	1	508	28	4	1	1	6
=&p@ln	3.0	-5.22	2	2	95	6	1	1	1	1218	67	67	9	2	6
l&ntloyfix	3.0	-9.79	0	0	192	29	8	2	1	121	74	4	3	3	10
glut	3.0	-4.81	8	9	234	18	1	1	1	508	22	5	1	1	4
gai@r	3.0	-4.96	8	8	234	18	8	1	1	373	230	7	6	1	5
p&p&gai	3.0	-8.59	0	0	214	55	7	1	1	95	16	1	1	1	7
gau	3.0	-4.14	18	20	234	18	5	5	5	23	17	1	1	1	3
byks@	3.0	-5.16	0	1	263	14	4	2	1	684	43	7	1	1	5
glets@r	3.0	-7.01	0	0	234	18	2	1	1	373	230	4	1	1	7
taiga	3.0	-6.5	0	0	173	19	4	1	1	78	4	2	1	1	5
kost	3.0	-4.19	8	9	456	86	4	3	3	508	79	6	1	1	4
sluxt	3.0	-4.97	4	4	467	44	6	2	1	508	47	6	1	1	5
kont@rn	3.0	-5.05	2	2	456	86	29	13	2	1218	104	87	24	2	7
rab@	3.0	-4.44	10	10	165	36	1	1	1	684	33	5	1	1	4
le	3.0	-3.68	22	26	192	37	37	37	37	23	2	2	2	2	2
spr|t	3.0	-5.16	0	0	467	66	14	1	1	508	2	1	1	1	5
rek	3.0	-3.84	14	16	165	29	4	4	4	111	12	2	2	2	3
sp)@n	3.0	-3.84	2	2	467	66	2	1	1	1218	861	7	1	1	5
sprai=@n	3.0	-6.33	0	1	467	66	14	1	1	1218	861	49	11	4	8
via	3.0	-3.73	8	11	184	39	1	1	1	78	3	1	1	1	3
skvo	3.0	-5.7	0	0	467	8	1	1	1	44	3	1	1	1	4
spurt	3.0	-5.16	2	3	467	66	5	2	1	508	42	4	1	1	5
sni=@n	3.0	-5.42	2	2	467	23	1	1	1	1218	861	49	11	1	6
&m&n	3.0	-5.88	0	1	129	7	1	1	1	1218	16	2	1	1	4
hum@r	3.0	-4.53	10	10	207	19	5	1	1	373	230	12	3	1	5
l&t@	3.0	-4.25	12	13	192	29	3	1	1	684	89	7	3	3	4
k&set@	3.0	-6.81	0	1	456	88	9	1	1	684	89	7	1	1	6
flext@n	3.0	-5.63	0	1	259	40	6	1	1	1218	861	82	10	2	7
knaif@n	3.0	-5.6	0	0	456	33	4	2	1	1218	861	36	9	7	7
lit@rat	3.0	-7.02	0	0	192	31	5	3	3	508	36	13	2	1	7
bar@	3.0	-4.48	8	9	263	20	3	1	1	684	33	2	1	1	4
pryg@l	3.0	-5.34	0	0	214	37	3	1	1	286	162	24	5	1	6
lorber	3.0	-8.54	0	0	192	24	4	1	1	373	14	1	1	1	6
dem@rn	3.0	-5.3	0	0	118	20	3	1	1	1218	104	87	6	1	6
z&lv@	3.0	-5.56	2	2	142	22	5	1	1	684	10	1	1	1	5
ferloymd@n	3.0	-8.36	0	0	259	56	36	3	1	1218	861	42	1	1	10
eb@	3.0	-3.82	6	11	93	4	4	4	4	684	33	2	2	2	3
=&nd@r	3.0	-5.09	0	0	95	6	3	1	1	373	230	32	8	2	6
pubert)t	3.0	-9.25	0	0	214	14	1	1	1	508	10	8	1	1	8
