word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
r(gre	7.25	-5.82	2	2	225	29	1	1	1	449	53	6	2	1	5
kret5	7.24	-5.67	0	2	560	62	15	3	1	167	26	2	1	1	5
elit	7.24	-5.17	6	7	240	17	6	1	1	338	42	3	2	2	4
traze	7.23	-5.27	2	3	270	81	17	2	2	449	41	7	3	1	5
uver	7.22	-4.93	6	8	11	2	1	1	1	768	156	12	2	2	4
bu	7.21	-3.19	38	47	322	37	37	37	37	55	5	5	5	5	2
samo	7.21	-5.45	10	10	529	68	4	1	1	245	10	2	1	1	4
sakrifis	7.21	-7.96	0	0	529	68	6	3	2	339	56	8	4	2	8
s)br	7.21	-5.64	8	9	529	4	1	1	1	768	28	5	1	1	4
5t@s	7.2	-4.65	2	2	71	17	1	1	1	339	57	7	1	1	4
ty	7.19	-3.4	34	36	270	13	13	13	13	89	14	14	14	14	2
tretr	7.18	-5.12	4	6	270	81	13	3	1	768	62	18	3	1	5
s(miz	7.18	-5.22	2	2	529	27	8	3	1	197	30	1	1	1	5
mefje	7.18	-6.17	2	3	354	60	2	1	1	449	53	3	1	1	5
omo	7.18	-5.04	2	5	140	7	2	2	2	245	10	2	2	2	3
sede	7.17	-5.04	2	3	529	75	3	1	1	449	18	3	2	2	4
prim	7.17	-4.23	6	9	534	108	11	4	4	147	27	8	3	3	4
saz	7.17	-3.5	28	32	529	68	1	1	1	197	58	3	3	3	3
erb	7.17	-4.81	2	6	240	14	1	1	1	38	12	6	6	6	3
s@t@s	7.17	-5.59	0	0	529	29	9	1	1	339	57	7	1	1	5
moral	7.17	-5.57	2	3	354	48	10	1	1	409	76	11	4	1	5
if	7.17	-4.14	10	13	55	1	1	1	1	59	21	21	21	21	2
film	7.17	-5.75	8	9	273	30	8	1	1	147	3	1	1	1	4
komyn	7.17	-5.55	0	0	560	108	17	3	3	243	11	1	1	1	5
uvrije	7.17	-7.56	0	0	11	2	1	1	1	449	53	8	4	2	6
far	7.17	-3.22	40	42	273	36	9	9	9	768	128	4	4	4	3
gar@ti	7.15	-7.25	0	0	155	34	8	1	1	304	25	5	2	1	6
fos	7.15	-3.79	26	30	273	27	4	4	4	339	36	1	1	1	3
dekolaz	7.14	-7.36	0	0	252	76	10	3	1	197	58	5	2	1	7
av@tyr	7.13	-6.25	0	0	331	27	3	2	1	768	81	34	1	1	6
pryd@	7.13	-5.89	0	0	534	108	5	1	1	118	10	1	1	1	5
ano	7.13	-3.93	6	9	331	23	4	4	4	245	22	7	7	7	3
lese	7.12	-5.31	10	12	161	20	3	1	1	449	43	5	1	1	4
krepyskyl	7.12	-7.96	0	0	560	62	15	2	1	409	39	15	3	1	9
gar	7.12	-3.43	36	42	155	34	8	8	8	768	128	6	6	6	3
ris	7.12	-4.03	32	36	225	21	2	2	2	339	56	8	8	8	3
provok	7.12	-6.59	0	0	534	108	52	7	1	166	24	4	1	1	6
amyz	7.11	-5.74	4	5	331	19	1	1	1	197	11	3	1	1	4
pasa	7.11	-5.18	6	7	534	113	13	2	2	203	9	3	1	1	4
pizama	7.1	-7.79	0	0	534	33	3	1	1	203	16	5	1	1	6
ami	7.09	-3.81	10	10	331	19	3	3	3	304	23	3	3	3	3
kuto	7.08	-5.5	0	0	560	33	3	1	1	245	26	1	1	1	4
r@pli	7.08	-6.27	0	0	225	15	3	1	1	304	21	4	1	1	5
trubl	7.08	-5.06	2	3	270	81	9	1	1	409	37	3	2	1	5
fot	7.07	-3.86	30	34	273	27	3	3	3	338	35	1	1	1	3
privilez	7.06	-8.73	0	0	534	108	11	2	1	197	30	6	2	1	8
vorj5	7.06	-6.37	0	0	155	20	1	1	1	167	30	2	1	1	5
@tuzjasm	7.05	-8.8	0	0	96	25	3	2	2	147	6	6	1	1	8
papi	7.05	-4.52	12	13	534	113	7	2	2	304	11	3	1	1	4
grif	7.04	-4.57	12	13	155	51	9	1	1	59	21	3	1	1	4
fyr9r	7.03	-5.65	0	0	273	17	3	1	1	768	74	4	1	1	5
mobil	7.03	-6.12	0	0	354	48	1	1	1	409	50	3	2	2	5
enerve	7.03	-7.44	0	0	240	6	3	2	1	449	16	2	1	1	6
rit8el	7.03	-5.86	0	0	225	21	2	1	1	409	89	14	8	2	6
s5gle	7.03	-5.9	0	0	529	17	2	1	1	449	39	2	1	1	5
br(bi	7.02	-6.52	0	0	322	55	3	1	1	304	11	1	1	1	5
5skri	7.01	-6.09	0	1	71	18	2	2	2	304	52	6	3	1	5
sope	7.01	-5.56	12	13	529	56	2	1	1	449	17	3	1	1	4
sirk8i	7.0	-6.83	0	0	529	66	9	4	1	304	23	3	1	1	6
fardo	7.0	-5.68	0	1	273	36	9	1	1	245	15	1	1	1	5
kit	6.99	-4.36	24	26	560	10	1	1	1	338	42	1	1	1	3
5din	6.99	-4.67	2	3	71	8	4	1	1	243	78	3	1	1	4
etaz	6.98	-4.86	8	8	240	29	4	1	1	197	58	11	1	1	4
5vazj)	6.96	-7.03	0	0	71	5	1	1	1	203	36	13	2	1	6
d(v5	6.96	-4.6	2	3	252	18	6	1	1	167	3	1	1	1	4
b@lj2	6.96	-5.69	0	0	322	11	1	1	1	24	7	3	1	1	5
inobl	6.95	-6.69	0	1	55	6	3	1	1	409	37	2	2	1	5
r@ns	6.95	-5.25	0	0	225	15	1	1	1	339	2	1	1	1	4
ordinat9r	6.95	-9.16	0	0	140	40	6	2	2	768	74	18	4	2	9
bezbol	6.95	-6.96	0	0	322	31	2	1	1	409	53	5	1	1	6
gr@z	6.95	-5.09	4	5	155	51	2	1	1	197	13	4	1	1	4
bos	6.95	-3.89	36	43	322	25	2	2	2	339	36	5	5	5	3
partisipe	6.94	-9.2	0	0	534	113	49	9	5	449	17	2	2	2	9
penetre	6.94	-7.21	0	0	534	77	12	2	1	449	53	6	1	1	7
bip	6.94	-4.81	16	16	322	27	1	1	1	74	17	1	1	1	3
k)t@	6.94	-4.39	4	6	560	108	24	3	3	118	11	1	1	1	4
federal	6.94	-9.09	0	0	273	24	1	1	1	409	76	11	2	1	7
dekri	6.93	-5.46	2	3	252	76	10	3	1	304	52	6	2	1	5
ubli	6.92	-5.48	0	0	11	1	1	1	1	304	21	3	1	1	4
arbitr	6.92	-6.79	0	0	331	55	2	1	1	768	62	7	1	1	6
trete	6.91	-5.35	6	7	270	81	13	3	1	449	53	9	2	1	5
brek	6.91	-5.2	10	11	322	55	5	1	1	166	18	2	1	1	4
asiste	6.91	-6.79	0	0	331	26	3	1	1	449	53	2	1	1	6
arab	6.91	-5.66	4	5	331	55	2	1	1	38	3	3	1	1	4
petas	6.91	-5.89	4	4	534	77	6	3	1	339	47	4	1	1	5
baty	6.89	-4.77	6	8	322	75	9	1	1	89	14	2	1	1	4
b)b)	6.89	-5.7	0	1	322	6	2	1	1	203	6	1	1	1	4
figyr	6.88	-6.27	2	2	273	30	2	1	1	768	81	3	1	1	5
futez	6.86	-6.09	0	0	273	21	6	1	1	197	30	8	1	1	5
merit	6.85	-5.4	0	0	354	60	12	1	1	338	42	6	1	1	5
pyblije	6.85	-7.8	0	0	534	17	4	3	3	449	53	8	1	1	7
tret	6.84	-4.21	16	19	270	81	13	3	3	338	71	6	1	1	4
f(mel	6.84	-5.83	2	2	273	3	1	1	1	409	89	5	2	1	5
pis	6.84	-3.6	40	43	534	33	6	6	6	339	56	5	5	5	3
spirit8el	6.83	-8.68	0	0	529	19	5	2	1	409	89	14	8	2	9
furmi	6.83	-5.77	2	2	273	21	9	1	1	304	23	4	1	1	5
rezervwar	6.83	-8.19	0	0	225	66	17	2	2	768	128	49	11	2	9
p(lot)	6.83	-6.43	0	1	534	6	4	2	2	203	26	1	1	1	6
kargez)	6.82	-7.67	0	0	560	144	35	2	1	203	18	6	1	1	7
bwas)	6.82	-6.04	4	4	322	7	6	1	1	203	29	6	3	1	5
stydjo	6.82	-7.0	0	0	529	35	3	1	1	245	19	4	1	1	6
pezeta	6.81	-7.84	0	0	534	77	3	1	1	203	12	3	1	1	6
r)	6.81	-3.42	34	38	225	4	4	4	4	203	19	19	19	19	2
navre	6.81	-6.82	0	1	93	17	5	1	1	449	53	2	1	1	5
mak	6.81	-3.48	28	33	354	131	11	11	11	166	24	2	2	2	3
mul5	6.8	-5.26	4	5	354	10	2	1	1	167	10	2	1	1	4
bum	6.8	-4.0	16	17	322	37	3	3	3	147	2	1	1	1	3
trene	6.8	-5.17	6	7	270	81	13	3	1	449	37	6	2	1	5
l9r	6.8	-3.98	12	16	161	1	1	1	1	768	74	8	8	8	3
maswar	6.8	-5.71	6	6	354	131	14	1	1	768	128	49	6	2	6
aksept	6.79	-6.61	0	0	331	25	8	5	1	338	9	4	3	1	6
ekstra	6.78	-6.15	2	2	240	52	25	6	3	203	22	4	2	1	6
egar	6.77	-4.51	6	7	240	22	2	1	1	768	128	6	1	1	4
g9l	6.77	-3.92	8	8	155	2	1	1	1	409	7	1	1	1	3
eskro	6.77	-5.5	0	0	240	36	15	2	1	245	30	3	1	1	5
vermin	6.77	-5.4	2	2	155	39	17	3	1	243	78	8	2	2	6
nuvo	6.76	-5.97	2	2	93	6	2	1	1	245	7	1	1	1	4
r@kyn	6.76	-7.51	0	0	225	15	4	1	1	243	11	1	1	1	5
kr5t	6.76	-5.3	6	7	560	62	2	1	1	338	9	3	1	1	4
loto	6.75	-4.97	8	9	161	19	1	1	1	245	26	3	1	1	4
ed	6.75	-3.71	8	9	240	3	3	3	3	138	10	10	10	10	2
fyme	6.75	-5.36	2	3	273	17	2	1	1	449	15	3	1	1	4
g@gster	6.75	-7.61	0	0	155	3	3	1	1	768	156	21	5	1	7
optj5	6.75	-5.59	0	0	140	17	2	1	1	167	30	7	1	1	5
epruv	6.74	-6.99	4	5	240	22	2	1	1	56	4	4	3	1	5
bek	6.74	-4.24	22	24	322	31	5	5	5	166	18	1	1	1	3
koko	6.74	-4.92	12	13	560	108	13	2	2	245	13	3	1	1	4
5plik	6.73	-5.71	2	2	71	8	2	1	1	166	58	12	4	1	5
zen	6.73	-3.72	32	33	103	12	3	3	3	243	48	5	5	5	3
berso	6.72	-5.98	0	1	322	31	5	2	1	245	16	2	1	1	5
zu	6.72	-3.45	28	31	103	7	7	7	7	55	4	4	4	4	2
9vr	6.72	-4.47	2	3	5	1	1	1	1	768	15	3	3	3	3
ospitalite	6.72	-10.77	0	0	140	10	2	2	1	449	53	16	2	2	10
frez	6.72	-4.33	10	11	273	45	11	1	1	197	30	3	1	1	4
k)fityr	6.71	-6.23	0	0	560	108	14	4	1	768	81	34	3	1	7
tors	6.71	-4.61	6	9	270	32	14	2	2	339	23	7	2	2	4
man9vr	6.71	-6.34	0	0	354	131	19	1	1	768	15	3	1	1	6
supir	6.71	-4.76	2	2	529	36	4	1	1	768	84	8	1	1	5
k)pleks	6.7	-6.56	0	0	560	108	21	3	2	339	25	11	4	2	7
tym9r	6.7	-5.4	2	3	270	13	2	1	1	768	74	4	2	1	5
eskort	6.69	-6.14	0	0	240	36	15	1	1	338	19	6	1	1	6
trev	6.68	-4.8	16	18	270	81	13	1	1	56	12	4	1	1	4
nyl	6.68	-4.42	12	14	93	4	1	1	1	409	39	2	2	2	3
@ket	6.68	-4.78	2	4	96	7	1	1	1	338	71	12	2	2	4
rubl	6.66	-4.45	2	4	225	12	1	1	1	409	37	3	2	2	4
kanar	6.66	-4.49	8	9	560	144	17	6	2	768	128	10	2	1	5
rj5	6.65	-5.16	10	11	225	1	1	1	1	167	30	2	2	2	3
krwaz	6.65	-4.82	0	1	560	62	4	4	3	197	58	3	1	1	5
beni	6.64	-4.8	6	7	322	31	5	1	1	304	20	4	1	1	4
klima	6.64	-6.07	0	0	560	42	8	1	1	203	16	1	1	1	5
byfe	6.63	-5.68	2	2	322	13	2	1	1	449	12	1	1	1	4
kalibr	6.63	-6.26	0	0	560	144	16	4	1	768	28	4	3	1	6
plak	6.62	-4.74	12	15	534	37	14	2	2	166	24	5	1	1	4
koktel	6.62	-6.41	0	0	560	108	13	1	1	409	89	10	1	1	6
f)ten	6.62	-6.81	0	0	273	4	1	1	1	243	48	4	1	1	5
bone	6.62	-4.52	12	12	322	25	3	1	1	449	37	6	1	1	4
v@t	6.61	-4.09	18	20	155	8	1	1	1	338	16	2	2	2	3
fraz	6.61	-4.58	6	6	273	45	6	2	2	197	58	8	2	2	4
espwar	6.61	-6.45	0	0	240	36	6	1	1	768	128	49	2	1	6
frok	6.61	-4.83	8	10	273	45	4	1	1	166	24	5	1	1	4
sypst@s	6.6	-7.21	0	0	529	42	13	2	2	339	57	7	2	1	7
ge	6.58	-3.19	34	38	155	10	10	10	10	449	6	6	6	6	2
ekspoze	6.58	-6.64	0	0	240	52	25	11	1	449	41	9	3	1	7
balad	6.58	-5.62	4	4	322	75	12	2	1	138	33	4	4	1	5
opstakl	6.58	-8.12	0	0	140	17	6	1	1	409	11	4	2	1	7
et@	6.57	-4.65	10	12	240	29	3	3	3	118	11	2	2	2	3
pap	6.57	-3.76	38	42	534	113	7	7	7	74	16	1	1	1	3
otoriz	6.57	-6.99	0	0	140	15	6	1	1	197	30	7	1	1	6
mars	6.56	-4.27	18	20	354	131	31	2	2	339	23	2	1	1	4
ryb@	6.56	-5.9	2	2	225	11	3	1	1	118	2	1	1	1	4
epr9v	6.55	-6.28	2	3	240	22	2	1	1	56	3	2	2	1	5
adzw5	6.54	-5.76	0	0	331	19	2	1	1	167	13	3	1	1	5
lat5	6.53	-4.56	12	13	161	35	4	1	1	167	26	8	1	1	4
epav	6.52	-5.86	0	0	240	22	3	1	1	56	10	1	1	1	4
sigar	6.52	-5.57	2	2	529	66	3	2	1	768	128	6	1	1	5
espj)	6.52	-5.6	0	0	240	36	6	1	1	203	36	5	1	1	5
fje	6.5	-3.39	18	22	273	13	6	6	6	449	53	3	3	3	3
delta	6.5	-7.59	0	0	252	76	4	1	1	203	12	2	1	1	5
@kr	6.49	-5.06	2	3	96	7	1	1	1	768	6	1	1	1	3
modyl	6.49	-5.81	2	2	354	48	8	1	1	409	39	3	1	1	5
pubel	6.49	-6.1	0	0	534	22	1	1	1	409	89	4	1	1	5
spesjal	6.48	-8.63	0	0	529	19	5	2	1	409	76	5	4	1	7
vire	6.47	-5.37	4	6	155	33	5	1	1	449	53	3	1	1	4
minu	6.46	-5.77	6	7	354	40	10	1	1	55	3	1	1	1	4
ny	6.46	-3.62	32	34	93	4	4	4	4	89	11	11	11	11	2
fet	6.46	-3.68	20	21	273	24	4	4	4	338	71	2	2	2	3
m@t)	6.45	-5.06	8	9	354	13	3	1	1	203	26	2	1	1	4
rapid	6.45	-5.62	0	0	225	37	3	1	1	138	36	6	1	1	5
perl	6.44	-4.55	10	13	534	77	37	1	1	409	4	2	1	1	4
pa	6.43	-2.96	36	48	534	113	113	113	113	203	6	6	6	6	2
om(let	6.42	-7.6	0	0	140	7	1	1	1	338	71	7	3	1	6
men	6.42	-3.24	32	35	354	60	2	2	2	243	48	9	9	9	3
sakre	6.42	-5.47	2	2	529	68	6	3	1	449	53	5	1	1	5
r(bel	6.41	-5.09	0	0	225	29	1	1	1	409	89	4	1	1	5
bet)	6.41	-5.06	8	9	322	31	6	1	1	203	26	2	1	1	4
or9r	6.4	-5.17	14	14	140	40	1	1	1	768	74	4	1	1	4
piz	6.4	-4.1	18	20	534	33	3	3	3	197	30	1	1	1	3
r(zistr	6.39	-7.61	0	0	225	29	1	1	1	768	62	13	4	1	7
k9r	6.39	-3.83	16	17	560	2	1	1	1	768	74	4	4	4	3
kretj5	6.39	-6.17	0	1	560	62	15	3	1	167	30	7	1	1	6
bot	6.38	-4.17	34	37	322	25	3	3	3	338	35	1	1	1	3
merd	6.37	-5.08	4	5	354	60	12	1	1	138	15	1	1	1	4
altityd	6.37	-8.05	2	3	331	29	3	1	1	138	10	8	6	5	7
parapl8i	6.37	-8.08	0	0	534	113	49	14	1	304	23	2	2	1	8
twa	6.37	-3.74	24	26	270	3	3	3	3	203	47	4	4	4	3
asjet	6.36	-5.54	0	1	331	26	2	2	1	338	71	6	1	1	5
armoni	6.36	-6.54	0	0	331	55	7	2	2	304	20	5	2	1	6
revolt	6.35	-6.45	4	4	225	66	8	3	3	338	12	3	2	1	6
kristal	6.34	-6.8	0	0	560	62	12	3	2	409	76	9	2	1	7
malez	6.34	-5.5	4	4	354	131	10	1	1	197	30	6	2	1	5
fisy	6.34	-5.58	6	9	273	30	7	2	2	89	8	3	1	1	4
mais	6.33	-5.36	4	6	354	131	1	1	1	339	56	1	1	1	4
part(ner	6.33	-7.86	0	0	534	113	49	9	1	768	156	12	2	1	8
peril	6.32	-5.13	2	5	534	77	37	5	1	409	50	8	3	1	5
pezibl	6.32	-5.8	2	2	534	77	3	1	1	409	37	17	4	1	6
revel	6.32	-5.44	0	1	225	66	8	4	1	409	89	6	1	1	5
ostil	6.32	-5.54	0	1	140	10	3	1	1	409	50	7	2	1	5
gr(nad	6.32	-6.42	0	0	155	51	4	3	1	138	33	6	1	1	6
grek	6.31	-4.8	12	13	155	51	7	1	1	166	18	2	1	1	4
orer	6.3	-5.13	12	12	140	40	4	1	1	768	156	9	1	1	4
kupyr	6.29	-5.94	2	2	560	33	6	1	1	768	81	2	1	1	5
@duj	6.29	-5.36	0	1	96	5	1	1	1	107	19	3	1	1	4
kavjar	6.29	-7.08	0	0	560	144	5	1	1	768	128	7	1	1	6
pelikyl	6.29	-6.88	0	0	534	77	3	1	1	409	39	15	8	1	7
sapo	6.29	-4.82	14	14	529	68	7	1	1	245	12	5	1	1	4
marbr	6.28	-5.77	0	1	354	131	31	1	1	768	28	2	2	1	5
byt5	6.27	-4.81	6	7	322	13	2	1	1	167	26	3	1	1	4
len	6.27	-4.1	32	35	161	20	1	1	1	243	48	6	6	6	3
direkt	6.27	-7.42	0	0	252	46	3	1	1	338	20	10	2	1	6
averti	6.26	-6.4	0	0	331	27	5	3	1	304	25	3	2	2	6
@vir)	6.25	-6.3	2	2	96	9	3	1	1	203	19	3	2	1	5
djagnostik	6.25	-9.58	0	0	252	13	10	1	1	166	58	27	10	2	10
gasi	6.24	-5.07	0	1	155	34	4	1	1	304	34	5	1	1	4
t@dy	6.24	-5.07	4	4	270	19	3	1	1	89	7	2	1	1	4
twal	6.24	-5.08	6	8	270	3	3	2	2	409	76	5	2	2	4
br@s	6.22	-4.39	8	8	322	55	4	1	1	339	57	4	1	1	4
m9f	6.22	-3.88	6	7	354	6	2	2	2	59	6	1	1	1	3
bl2	6.2	-4.81	6	8	322	18	2	2	2	24	1	1	1	1	3
zard5	6.2	-6.2	0	0	103	14	4	1	1	167	9	2	1	1	5
efas	6.19	-5.19	0	1	240	9	1	1	1	339	47	3	1	1	4
perse	6.19	-4.8	4	6	534	77	37	11	2	449	43	5	4	1	5
rig	6.19	-4.33	18	18	225	21	3	3	3	53	24	3	3	3	3
debark	6.18	-6.61	2	2	252	76	5	2	2	166	9	6	2	1	6
tjer	6.18	-4.49	10	12	270	4	3	2	2	768	156	33	5	5	4
vap9r	6.17	-6.14	0	0	155	24	2	1	1	768	74	3	1	1	5
d8el	6.17	-5.07	2	2	252	2	1	1	1	409	89	14	1	1	4
bene	6.17	-4.51	14	16	322	31	5	3	3	449	37	6	1	1	4
tir@	6.17	-6.25	4	5	270	22	6	1	1	118	15	1	1	1	4
fore	6.17	-4.35	10	13	273	27	11	1	1	449	53	3	1	1	4
eparn	6.17	-5.7	0	0	240	22	3	1	1	243	23	3	1	1	5
tety	6.17	-6.15	6	6	270	34	2	1	1	89	14	3	1	1	4
domaz	6.16	-5.64	0	1	252	24	7	1	1	197	58	5	3	1	5
replik	6.16	-6.66	0	0	225	66	7	1	1	166	58	12	4	1	6
dzin	6.15	-4.9	6	8	252	8	2	1	1	243	78	10	1	1	4
navir	6.14	-5.71	4	4	93	17	5	2	1	768	84	3	2	1	5
vwaz5	6.14	-5.65	0	0	155	10	9	1	1	167	6	2	1	1	5
ep)z	6.14	-5.61	2	2	240	22	1	1	1	197	7	1	1	1	4
krokodil	6.14	-9.06	0	0	560	62	6	2	1	409	50	3	1	1	8
vertiz	6.14	-6.02	2	2	155	39	17	3	2	197	30	6	1	1	6
vitr	6.14	-4.93	12	13	155	33	3	1	1	768	62	7	1	1	4
viza	6.14	-4.85	4	5	155	33	8	2	2	203	8	1	1	1	4
mjet	6.13	-4.61	4	4	354	2	2	1	1	338	71	6	1	1	4
ofis	6.13	-4.86	4	5	140	5	2	2	2	339	56	8	1	1	4
5sylt	6.13	-5.68	0	0	71	18	2	2	1	338	12	6	1	1	5
fl5g	6.13	-5.45	2	2	273	29	1	1	1	53	6	1	1	1	4
negr	6.12	-5.84	6	7	93	17	3	1	1	768	8	5	2	2	4
gr5p	6.12	-6.0	8	9	155	51	3	1	1	74	1	1	1	1	4
lje	6.12	-3.51	18	21	161	6	4	4	4	449	53	7	7	7	3
dim@sj)	6.1	-7.91	0	0	252	46	2	1	1	203	36	9	3	1	7
abryti	6.1	-7.62	0	0	331	21	3	1	1	304	25	1	1	1	6
sen9r	6.1	-5.44	0	0	529	75	6	1	1	768	74	4	1	1	5
video	6.1	-6.51	0	0	155	33	3	1	1	245	5	2	1	1	5
staz	6.1	-4.66	10	12	529	35	8	1	1	197	58	11	2	2	4
pilyl	6.1	-6.54	0	0	534	33	3	1	1	409	39	3	1	1	5
r8iso	6.1	-7.06	0	0	225	3	2	1	1	245	16	2	1	1	5
banan	6.09	-5.82	2	2	322	75	5	2	1	243	32	1	1	1	5
prepar	6.09	-5.48	0	0	534	108	29	1	1	768	128	5	1	1	6
s(me	6.09	-4.38	6	8	529	27	8	4	4	449	15	1	1	1	4
fuj	6.09	-3.52	20	21	273	21	1	1	1	107	19	2	2	2	3
zer	6.08	-3.65	30	35	103	12	5	5	5	768	156	8	8	8	3
limonad	6.06	-7.64	0	0	161	27	4	1	1	138	33	6	1	1	7
fw5	6.06	-4.13	18	19	273	6	1	1	1	167	13	1	1	1	3
p@tal)	6.06	-6.52	0	0	534	14	5	1	1	203	18	6	2	1	6
k)sek@	6.05	-6.52	0	0	560	108	24	7	1	118	4	2	1	1	6
ekut	6.05	-5.03	4	4	240	52	3	2	2	338	14	2	1	1	4
t5br	6.04	-5.95	0	0	270	2	1	1	1	768	28	1	1	1	4
poli	6.04	-4.39	6	8	534	45	7	2	2	304	21	7	2	2	4
k@pys	6.04	-5.56	2	2	560	12	4	1	1	339	26	3	1	1	5
badz	6.03	-5.46	2	3	322	75	1	1	1	197	4	2	1	1	4
f5	6.03	-3.53	34	37	273	2	2	2	2	167	5	5	5	5	2
riv	6.03	-4.36	16	17	225	21	3	3	3	56	15	2	2	2	3
mask	6.02	-4.57	12	13	354	131	14	4	4	166	14	3	1	1	4
k)porte	6.02	-6.52	0	0	560	108	21	3	1	449	53	5	2	2	7
sek@s	6.02	-5.8	0	2	529	75	8	1	1	339	57	4	1	1	5
drol	6.02	-5.11	8	9	252	16	4	1	1	409	53	7	1	1	4
imite	6.01	-6.06	2	2	55	11	3	1	1	449	53	16	1	1	5
dekor	6.01	-5.16	4	4	252	76	10	3	1	768	56	4	1	1	5
kafe	6.0	-5.33	4	4	560	144	2	1	1	449	12	1	1	1	4
purbwar	6.0	-7.01	2	2	534	22	6	1	1	768	128	49	2	1	7
pret@dr	6.0	-6.67	0	0	534	108	29	2	1	768	30	13	4	2	7
fyze	6.0	-4.57	8	9	273	17	3	1	1	449	41	3	1	1	4
ironi	6.0	-7.28	0	0	55	4	1	1	1	304	20	5	2	1	5
arene	6.0	-5.7	4	6	331	55	6	2	1	449	37	6	2	1	5
erite	6.0	-6.09	0	0	240	14	1	1	1	449	53	16	5	2	5
fr)tjer	6.0	-6.86	0	0	273	45	2	1	1	768	156	33	5	1	7
n8ir	5.98	-4.74	6	6	93	2	1	1	1	768	84	8	1	1	4
apa	5.97	-4.62	8	10	331	35	4	4	4	203	6	2	2	2	3
k)for	5.97	-4.53	2	3	560	108	14	2	2	768	56	6	1	1	5
maestro	5.96	-8.03	0	0	354	131	1	1	1	245	30	5	2	1	7
kalkyl	5.95	-5.94	0	0	560	144	16	1	1	409	39	15	1	1	6
sap5	5.95	-4.57	10	10	529	68	7	1	1	167	8	4	1	1	4
evade	5.95	-7.19	0	0	240	13	3	1	1	449	18	2	1	1	5
etrwa	5.94	-5.53	2	3	240	29	6	1	1	203	47	13	2	2	5
rom@	5.94	-5.13	4	4	225	21	2	1	1	118	13	3	1	1	4
abu	5.94	-4.43	12	13	331	21	2	2	2	55	5	1	1	1	3
pot@sjel	5.94	-8.24	0	0	534	45	6	2	2	409	89	9	5	1	8
penwar	5.94	-5.97	0	1	534	77	12	1	1	768	128	49	4	1	6
fakylte	5.93	-6.95	0	0	273	36	4	1	1	449	53	1	1	1	7
ra	5.92	-3.12	34	45	225	37	37	37	37	203	22	22	22	22	2
salad	5.92	-5.41	4	4	529	68	14	2	1	138	33	4	4	1	5
gid	5.92	-4.04	6	8	155	9	2	2	2	138	36	1	1	1	3
blok	5.92	-5.34	6	7	322	18	1	1	1	166	24	4	1	1	4
kaju	5.91	-4.78	0	1	560	144	2	1	1	55	3	2	1	1	4
air	5.91	-4.92	16	19	331	1	1	1	1	768	84	2	2	2	3
egzil	5.91	-5.09	2	2	240	22	12	3	1	409	50	6	1	1	5
gren	5.9	-4.13	20	23	155	51	7	1	1	243	48	10	3	3	4
marin	5.9	-4.97	8	9	354	131	31	4	1	243	78	10	3	1	5
m(zyr	5.9	-5.53	0	0	354	7	1	1	1	768	81	7	1	1	5
fin@s	5.89	-6.16	0	0	273	30	4	1	1	339	57	1	1	1	5
orizin	5.88	-6.58	0	0	140	40	4	2	1	243	78	10	2	1	6
ot9r	5.88	-4.41	8	10	140	15	1	1	1	768	74	18	2	2	4
rez5	5.88	-4.84	8	8	225	66	17	1	1	167	6	1	1	1	4
manwar	5.87	-5.63	2	2	354	131	19	1	1	768	128	49	4	1	6
dizen	5.87	-5.33	2	3	252	46	3	2	1	243	48	5	3	2	5
5plor	5.87	-5.97	0	0	71	8	2	1	1	768	56	7	3	1	5
lazer	5.87	-5.51	0	0	161	35	2	1	1	768	156	8	2	1	5
korize	5.87	-5.77	0	0	560	108	26	3	1	449	41	9	2	1	6
et@dr	5.87	-5.59	2	3	240	29	3	1	1	768	30	13	4	2	5
vize	5.87	-4.21	12	12	155	33	8	1	1	449	41	9	2	2	4
av2	5.86	-4.41	6	7	331	27	1	1	1	24	4	1	1	1	3
glas)	5.85	-5.74	0	0	155	15	4	1	1	203	29	6	1	1	5
5vestir	5.85	-7.61	0	0	71	5	1	1	1	768	84	12	1	1	7
distrikt	5.85	-7.87	0	0	252	46	14	3	2	338	20	4	2	2	8
ely	5.85	-4.75	16	17	240	17	2	2	2	89	12	1	1	1	3
aplik	5.85	-6.01	2	2	331	35	3	1	1	166	58	12	4	1	5
sumetr	5.84	-6.69	0	0	529	36	2	1	1	768	62	18	8	1	6
be	5.84	-3.12	40	50	322	31	31	31	31	449	7	7	7	7	2
kosto	5.84	-5.31	0	1	560	108	8	3	1	245	26	4	2	1	5
turnwa	5.84	-5.94	2	2	270	16	7	3	1	203	47	4	2	2	6
ynir	5.84	-5.06	0	1	32	5	3	1	1	768	84	8	2	2	4
amer	5.82	-4.37	10	11	331	19	4	2	2	768	156	6	2	2	4
pus5	5.81	-5.14	4	5	534	22	3	1	1	167	9	2	1	1	4
sobr	5.8	-5.34	6	7	529	56	1	1	1	768	28	2	1	1	4
k)tin@	5.79	-6.19	2	3	560	108	24	3	3	118	6	4	2	1	6
@ser	5.79	-4.84	6	9	96	11	3	1	1	768	156	11	3	3	4
zibje	5.79	-5.87	0	1	103	13	2	1	1	449	53	3	1	1	5
grad	5.78	-4.08	10	13	155	51	16	2	2	138	33	8	1	1	4
