word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
spak	4.0	-4.39	18	22	786	111	15	1	1	249	38	2	1	1	4
xrif	4.0	-4.3	16	19	221	68	17	2	2	110	17	3	1	1	4
kerst	4.0	-5.12	4	5	602	42	13	2	1	581	74	10	2	1	5
seip@l@	4.0	-5.92	0	0	786	41	7	1	1	1727	266	163	14	2	7
stemp@l@	4.0	-5.47	0	1	786	177	32	4	2	1727	266	163	14	5	8
kerm@	4.0	-4.5	4	5	602	42	13	2	1	1727	80	10	4	1	5
stlp	4.0	-4.84	12	14	786	177	5	1	1	148	12	1	1	1	4
zom	4.0	-3.9	32	34	176	17	3	3	3	162	24	1	1	1	3
klip	4.0	-4.21	26	29	602	103	18	1	1	148	23	3	1	1	4
sxem@r	4.0	-4.89	0	1	786	166	34	3	2	414	228	12	2	1	6
xral	4.0	-4.19	22	24	221	68	16	1	1	415	46	10	2	2	4
wik@	4.0	-3.78	38	43	183	32	4	3	3	1727	162	32	2	2	4
mra	4.0	-5.24	4	7	254	1	1	1	1	134	15	1	1	1	3
imits	4.0	-6.57	0	1	34	3	1	1	1	333	49	11	2	1	5
klmw@	4.0	-4.34	6	8	602	103	4	2	1	1727	35	19	1	1	5
bodega	4.0	-7.05	0	0	372	55	3	1	1	134	7	2	1	1	6
mank	4.0	-4.08	12	15	254	80	12	2	2	249	31	12	1	1	4
mar@	4.0	-3.63	38	41	254	80	18	1	1	1727	214	16	1	1	4
most	4.0	-4.33	18	21	254	52	3	1	1	581	74	9	1	1	4
wesp	4.0	-6.09	8	10	183	55	3	1	1	148	4	3	1	1	4
komkom@r	4.0	-7.87	0	0	602	85	7	1	1	414	228	12	3	2	8
}p	4.0	-4.05	10	13	3	1	1	1	1	148	7	7	7	7	2
krom@	4.0	-4.17	12	14	602	79	13	2	1	1727	80	9	6	1	5
tost	4.0	-4.89	12	16	273	37	2	2	2	581	74	9	1	1	4
bmt	4.0	-3.73	28	30	372	3	1	1	1	581	15	1	1	1	3
v@rnis	4.0	-7.72	0	1	204	8	7	3	2	333	34	2	1	1	6
jon@	4.0	-4.38	14	15	65	12	2	1	1	1727	118	9	1	1	4
ar@nt	4.0	-6.59	0	0	149	27	2	1	1	581	95	3	1	1	5
sinist@r	4.0	-7.73	0	0	786	34	7	1	1	414	228	67	26	7	8
saldo	4.0	-6.66	4	4	786	41	11	1	1	83	6	1	1	1	5
pronk@	4.0	-4.79	0	1	370	63	17	1	1	1727	162	25	5	2	6
wrev@l	4.0	-5.88	0	0	183	17	5	1	1	415	204	13	4	1	6
plomp	4.0	-5.37	2	4	370	65	9	1	1	148	16	7	3	1	5
rof@l@	4.0	-4.83	10	11	230	37	3	2	2	1727	266	163	9	3	6
ne	4.0	-3.89	32	41	92	21	21	21	21	45	2	2	2	2	2
legijun	4.0	-6.45	0	0	217	51	6	2	2	282	27	5	3	1	7
stlv@r	4.0	-5.09	0	1	786	177	5	2	2	414	228	18	4	1	6
snor@	4.0	-4.61	14	16	786	43	6	2	1	1727	214	15	2	1	5
seren	4.0	-6.38	4	4	786	41	11	1	1	282	29	5	1	1	5
x|l	4.0	-4.34	16	16	221	4	1	1	1	415	3	1	1	1	3
pantalon	4.0	-8.29	0	0	370	74	11	6	1	282	67	6	3	1	8
kurs@	4.0	-4.95	0	2	602	18	4	2	1	1727	107	11	1	1	5
kolf	4.0	-4.25	16	18	602	85	14	1	1	110	16	3	1	1	4
sperma	4.0	-6.17	0	0	786	111	25	4	1	134	18	2	1	1	6
sl|r	4.0	-3.82	12	13	786	69	5	2	2	414	13	3	1	1	4
spud@	4.0	-4.04	6	6	786	111	5	1	1	1727	138	8	1	1	5
dol@	4.0	-4.15	30	31	224	34	4	1	1	1727	266	10	1	1	4
sein@	4.0	-4.5	6	9	786	41	7	2	1	1727	118	37	6	1	5
draf	4.0	-4.41	20	21	224	50	12	1	1	110	14	6	1	1	4
wad@	4.0	-4.16	40	41	183	48	2	1	1	1727	138	26	1	1	4
kit@l@	4.0	-5.02	4	4	602	30	3	1	1	1727	266	163	21	3	6
tors@	4.0	-4.48	10	12	273	37	9	2	1	1727	107	11	6	1	5
an}s	4.0	-5.78	2	2	149	22	1	1	1	333	19	3	1	1	4
b|k	4.0	-3.7	22	25	372	8	2	2	2	249	8	1	1	1	3
jargon	4.0	-7.12	0	0	65	19	2	1	1	282	67	2	1	1	6
prop@r	4.0	-5.07	0	1	370	63	17	4	2	414	228	13	2	1	6
owaz@	4.0	-6.39	0	0	68	1	1	1	1	1727	71	15	1	1	5
perzik	4.0	-6.19	0	0	370	51	9	1	1	249	43	2	1	1	6
d}xt@	4.0	-4.64	6	7	224	15	1	1	1	1727	176	24	4	1	5
beist@r	4.0	-5.76	2	2	372	43	10	1	1	414	228	67	26	7	7
drenk@	4.0	-5.15	6	7	224	50	9	3	1	1727	162	25	7	2	6
smal@	4.0	-5.11	10	12	786	31	8	2	1	1727	266	20	2	1	5
m}rm@l@	4.0	-5.99	0	1	254	15	2	1	1	1727	266	163	16	1	7
tek	4.0	-3.57	42	47	273	59	6	6	6	249	26	2	2	2	3
lup	4.0	-4.14	22	23	217	9	1	1	1	148	10	2	2	2	3
nons@ns	4.0	-8.1	0	0	92	19	2	1	1	333	38	5	2	1	7
sper@	4.0	-3.93	18	19	786	111	25	4	1	1727	214	23	2	1	5
sxruj@	4.0	-4.27	4	6	786	166	29	3	1	1727	86	16	6	2	6
melk@	4.0	-4.93	4	5	254	47	6	2	1	1727	162	12	1	1	5
jul@	4.0	-4.81	8	8	65	1	1	1	1	1727	266	8	2	2	4
trop@	4.0	-4.36	10	11	273	56	11	1	1	1727	105	19	4	2	5
embrijo	4.0	-7.51	0	0	102	7	2	1	1	83	13	11	3	1	7
bog@	4.0	-4.17	24	25	372	55	1	1	1	1727	64	7	1	1	4
rik@	4.0	-3.83	36	41	230	26	3	1	1	1727	162	32	6	6	4
bris	4.0	-4.35	16	20	372	59	9	2	2	333	34	4	1	1	4
stav@	4.0	-4.81	20	20	786	177	28	1	1	1727	64	8	1	1	5
klise	4.0	-6.19	0	0	602	103	18	1	1	45	5	2	1	1	5
plut@r@	4.0	-5.85	0	0	370	65	4	1	1	1727	214	109	35	2	7
rankyn@	4.0	-6.9	0	0	230	52	8	2	1	1727	118	5	2	1	7
joga	4.0	-5.3	4	4	65	12	2	1	1	134	7	2	1	1	4
azil	4.0	-5.27	0	1	149	4	1	1	1	415	43	2	1	1	4
krenk@	4.0	-4.9	2	2	602	79	15	3	1	1727	162	25	7	2	6
walm	4.0	-4.41	18	20	183	48	9	2	2	162	17	7	1	1	4
sprei	4.0	-4.53	4	5	786	111	21	6	2	121	32	10	2	1	5
franj@	4.0	-5.3	2	2	139	23	8	3	1	1727	86	7	4	2	6
brankar	4.0	-7.8	0	0	372	59	12	4	1	414	41	3	1	1	7
flak@r@	4.0	-5.59	4	4	139	34	7	2	1	1727	214	109	16	2	7
stal@	4.0	-4.33	24	27	786	177	28	2	1	1727	266	20	2	1	5
xlorija	4.0	-7.34	0	0	221	20	5	3	1	134	23	19	3	1	7
slls	4.0	-3.76	6	7	786	69	8	1	1	333	27	4	1	1	4
krek	4.0	-4.01	24	26	602	79	15	2	2	249	26	7	1	1	4
wuk@r@	4.0	-5.41	0	1	183	6	2	2	2	1727	214	109	16	1	6
kmd@	4.0	-4.15	12	12	602	7	1	1	1	1727	138	3	1	1	4
kwazi	4.0	-6.03	0	0	602	27	10	1	1	121	7	2	1	1	5
slog@n	4.0	-7.27	0	0	786	69	12	1	1	282	3	1	1	1	6
por@	4.0	-3.8	34	36	370	36	6	1	1	1727	214	15	2	2	4
mirak@l	4.0	-6.58	0	0	254	29	3	1	1	415	204	30	7	2	7
plst	4.0	-5.06	14	14	370	65	1	1	1	581	74	5	1	1	4
jad@	4.0	-4.72	18	18	65	19	1	1	1	1727	138	26	1	1	4
prei	4.0	-4.01	8	12	370	63	12	4	4	121	32	10	2	2	4
iks	4.0	-4.61	4	8	34	3	1	1	1	333	22	6	6	6	3
pirat	4.0	-5.34	0	1	370	32	3	2	1	581	43	11	1	1	5
sxors@	4.0	-4.56	2	3	786	166	22	7	2	1727	107	11	6	1	6
j|k@	4.0	-4.47	10	11	65	3	2	1	1	1727	162	6	1	1	4
xal	4.0	-3.57	42	47	221	31	8	8	8	415	46	2	2	2	3
tr}t	4.0	-4.36	8	10	273	56	4	1	1	581	12	4	1	1	4
mll	4.0	-4.47	26	27	254	4	1	1	1	415	8	1	1	1	3
zwaj	4.0	-4.19	8	9	176	46	16	2	2	29	14	2	1	1	4
mos@l	4.0	-5.44	2	2	254	52	3	1	1	415	204	7	1	1	5
wag@l@	4.0	-4.67	4	4	183	48	3	2	1	1727	266	163	8	3	6
sxram	4.0	-4.6	10	12	786	166	29	7	2	162	23	8	2	1	5
r@medi	4.0	-9.24	0	0	230	5	2	1	1	121	6	1	1	1	6
migr)n@	4.0	-7.04	0	0	254	29	1	1	1	1727	118	3	1	1	7
teil	4.0	-4.19	22	27	273	59	7	1	1	415	43	15	2	2	4
hard@	4.0	-4.6	8	10	214	51	12	1	1	1727	138	8	4	1	5
pel@	4.0	-3.59	20	23	370	51	6	1	1	1727	266	17	2	2	4
fl}rt@	4.0	-6.17	0	1	139	34	2	2	2	1727	176	14	2	1	6
anj@r	4.0	-5.38	4	5	149	22	1	1	1	414	228	4	2	2	5
stomp@	4.0	-4.83	2	5	786	177	25	5	2	1727	105	12	2	1	6
rod@l@	4.0	-5.19	8	9	230	37	4	3	2	1727	266	163	10	2	6
sleik	4.0	-4.82	4	7	786	69	11	4	1	249	43	9	3	1	5
strand@	4.0	-5.14	0	0	786	177	50	11	2	1727	138	27	7	4	7
steiv@	4.0	-5.25	4	5	786	177	32	6	1	1727	64	9	6	1	6
mad@	4.0	-3.64	34	34	254	80	3	2	2	1727	138	26	2	2	4
kir@	4.0	-4.05	30	31	602	30	3	1	1	1727	214	10	1	1	4
taro	4.0	-5.7	4	4	273	42	5	1	1	83	8	2	1	1	4
snur@	4.0	-4.39	8	9	786	43	9	2	1	1727	214	8	1	1	5
s}k@l@	4.0	-4.97	0	1	786	11	2	2	2	1727	266	163	25	1	6
pul	4.0	-3.83	28	30	370	11	1	1	1	415	9	2	2	2	3
tre	4.0	-4.21	6	11	273	56	12	12	12	45	5	1	1	1	3
kik	4.0	-3.65	46	52	602	30	4	4	4	249	43	1	1	1	3
tekstil	4.0	-7.49	0	0	273	59	6	2	2	415	43	5	2	1	7
s}f	4.0	-3.88	14	16	786	11	2	2	2	110	7	1	1	1	3
walm@	4.0	-4.8	12	14	183	48	9	2	1	1727	80	8	4	1	5
s)r@	4.0	-4.54	8	8	786	2	1	1	1	1727	214	4	1	1	4
tyb@	4.0	-5.23	6	6	273	4	1	1	1	1727	12	1	1	1	4
zlv@l	4.0	-4.38	4	4	176	7	3	3	1	415	204	13	2	1	5
wis@l	4.0	-4.91	2	4	183	32	4	3	2	415	204	7	1	1	5
nip@	4.0	-4.04	20	22	92	14	1	1	1	1727	105	21	2	2	4
partizan	4.0	-8.41	0	0	370	74	19	3	2	282	50	2	1	1	8
kastanj@	4.0	-6.86	0	0	602	135	8	5	1	1727	86	7	4	1	8
hen@l	4.0	-4.8	10	12	214	51	6	2	2	415	204	14	7	1	5
vmw	4.0	-3.74	24	26	204	2	2	2	2	44	22	1	1	1	3
hag@l	4.0	-4.36	2	3	214	51	3	3	2	415	204	17	2	1	5
krlm@l	4.0	-5.25	0	0	602	79	8	1	1	415	204	14	1	1	6
stipt	4.0	-5.35	4	5	786	177	13	3	1	581	4	2	1	1	5
vast@	4.0	-4.82	8	10	204	29	3	2	1	1727	176	26	5	1	5
struf	4.0	-4.49	4	5	786	177	50	1	1	110	12	6	2	1	5
sl}rp@	4.0	-5.78	2	2	786	69	3	2	1	1727	105	6	1	1	6
werv@	4.0	-4.35	12	17	183	55	10	3	3	1727	64	9	7	2	5
stak@r	4.0	-4.84	0	1	786	177	28	3	2	414	228	26	5	1	6
sp}t@r@	4.0	-5.77	0	0	786	111	3	1	1	1727	214	109	35	1	7
bataljon	4.0	-9.09	0	0	372	71	5	1	1	282	67	12	2	1	8
set	4.0	-3.77	36	42	786	41	1	1	1	581	55	1	1	1	3
brln@	4.0	-5.08	4	5	372	59	5	2	1	1727	118	1	1	1	5
klot	4.0	-3.7	26	30	602	103	15	2	2	581	36	8	1	1	4
ars@nal	4.0	-7.86	0	0	149	27	4	1	1	415	46	6	1	1	7
xrif@	4.0	-5.16	8	9	221	68	17	2	1	1727	22	1	1	1	5
kart@	4.0	-4.0	6	8	602	135	24	5	2	1727	176	14	5	1	5
trompet	4.0	-7.44	0	0	273	56	11	2	1	581	55	3	1	1	7
xrand@	4.0	-4.65	4	5	221	68	16	3	1	1727	138	27	7	4	6
brei	4.0	-4.28	12	16	372	59	8	3	3	121	32	10	1	1	4
mur	4.0	-3.75	28	29	254	10	2	2	2	414	16	2	2	2	3
sxrein@	4.0	-4.96	6	8	786	166	29	9	5	1727	118	37	6	2	7
bib@r@	4.0	-5.14	0	0	372	26	1	1	1	1727	214	109	4	2	6
toj@	4.0	-4.53	24	24	273	37	1	1	1	1727	86	10	1	1	4
speil	4.0	-4.51	6	9	786	111	25	7	1	415	43	15	2	1	5
leli	4.0	-6.01	0	2	217	51	3	1	1	121	11	1	1	1	4
sput	4.0	-3.99	14	15	786	111	5	2	2	581	19	2	1	1	4
reim	4.0	-4.63	12	16	230	50	17	2	2	162	13	5	1	1	4
b}lt	4.0	-3.98	8	10	372	16	6	1	1	581	50	5	1	1	4
jop	4.0	-4.75	28	29	65	12	1	1	1	148	26	1	1	1	3
xes@l@	4.0	-5.65	0	1	221	32	5	2	2	1727	266	163	9	1	6
wals	4.0	-4.38	14	18	183	48	9	2	2	333	27	5	1	1	4
t}xt	4.0	-4.24	6	6	273	9	1	1	1	581	46	6	1	1	4
plmsib@l	4.0	-8.02	0	0	370	65	1	1	1	415	204	19	5	1	8
sxir	4.0	-3.61	22	24	786	166	19	1	1	414	39	2	1	1	4
amylet	4.0	-7.13	0	0	149	13	1	1	1	581	55	16	1	1	6
sxaxt	4.0	-4.48	4	5	786	166	32	1	1	581	46	17	1	1	5
jynijor	4.0	-7.59	0	0	65	6	1	1	1	414	31	3	2	2	7
bandit	4.0	-6.73	0	0	372	71	8	1	1	581	48	2	1	1	6
kr@per@	4.0	-7.78	0	0	602	79	1	1	1	1727	214	23	2	1	7
astma	4.0	-7.07	0	0	149	8	2	1	1	134	18	1	1	1	5
dus@	4.0	-4.55	4	6	224	11	2	1	1	1727	107	1	1	1	4
dronk	4.0	-4.91	2	2	224	50	10	1	1	249	31	5	2	1	5
lest	4.0	-4.52	28	31	217	51	3	1	1	581	74	13	1	1	4
krus	4.0	-4.73	12	13	602	79	2	1	1	333	8	2	1	1	4
knol	4.0	-4.38	12	14	602	52	9	1	1	415	28	3	1	1	4
labirint	4.0	-9.83	0	0	217	45	1	1	1	581	95	18	4	1	8
zwenk@	4.0	-4.75	0	2	176	46	23	5	2	1727	162	25	7	2	6
fab@l	4.0	-4.74	8	8	139	15	1	1	1	415	204	19	5	1	5
kral	4.0	-4.15	26	27	602	79	19	1	1	415	46	10	1	1	4
ben@l@	4.0	-5.13	8	9	372	43	5	3	2	1727	266	163	8	4	6
drent@l@	4.0	-6.35	0	0	224	50	9	3	1	1727	266	163	21	4	8
buj	4.0	-4.24	14	16	372	18	2	2	2	29	4	1	1	1	3
ha	4.0	-3.71	24	35	214	51	51	51	51	134	1	1	1	1	2
splint@r	4.0	-7.06	0	0	786	111	8	3	1	414	228	67	5	3	8
dmw	4.0	-3.81	28	29	224	4	2	2	2	44	22	1	1	1	3
xalx	4.0	-5.02	4	5	221	31	8	1	1	81	10	2	1	1	4
ker@ven	4.0	-7.45	0	0	602	42	13	3	1	282	29	2	1	1	7
ratsijo	4.0	-7.02	2	2	230	52	5	2	1	83	13	11	2	2	7
sxort@	4.0	-4.53	6	7	786	166	22	7	2	1727	176	14	7	1	6
etap@	4.0	-5.82	4	5	102	11	2	1	1	1727	105	18	3	1	5
snlt@	4.0	-4.58	8	9	786	43	3	2	1	1727	176	13	1	1	5
lap@	4.0	-3.99	34	39	217	45	3	1	1	1727	105	18	4	4	4
ergo	3.0	-5.01	0	1	102	13	2	1	1	83	9	2	1	1	4
plet@	3.0	-4.2	4	9	370	65	15	4	2	1727	176	13	2	1	5
spektak@l	3.0	-8.17	0	0	786	111	25	3	1	415	204	30	7	3	9
kllt	3.0	-3.98	18	21	602	103	7	1	1	581	50	3	1	1	4
stom@l@	3.0	-5.15	4	4	786	177	25	5	2	1727	266	163	16	5	7
d|k	3.0	-3.71	26	27	224	5	2	2	2	249	8	1	1	1	3
d|n	3.0	-4.09	22	23	224	5	1	1	1	282	4	1	1	1	3
mep	3.0	-3.97	36	39	254	47	2	2	2	148	21	1	1	1	3
b}f@r	3.0	-4.69	2	2	372	16	2	2	1	414	228	7	1	1	5
kek	3.0	-4.28	42	47	602	42	1	1	1	249	26	1	1	1	3
sla	3.0	-3.61	8	15	786	69	12	12	12	134	17	1	1	1	3
wez@l	3.0	-4.53	2	5	183	55	2	2	1	415	204	10	4	2	5
kanel	3.0	-5.22	8	10	602	135	22	1	1	415	51	6	2	1	5
strik@	3.0	-4.59	10	13	786	177	50	7	3	1727	162	32	6	1	6
spen	3.0	-3.87	14	18	786	111	25	2	2	282	29	2	1	1	4
zwixt@	3.0	-5.25	0	0	176	46	5	1	1	1727	176	24	6	1	6
pasta	3.0	-5.65	0	0	370	74	5	3	1	134	8	2	1	1	5
kluk	3.0	-4.77	8	10	602	103	2	1	1	249	10	2	1	1	4
bun@	3.0	-5.2	16	16	372	18	1	1	1	1727	118	2	1	1	4
tr|z@l@	3.0	-5.84	0	0	273	56	2	1	1	1727	266	163	10	1	7
xunta	3.0	-7.63	0	0	221	4	1	1	1	134	8	1	1	1	5
lawin@	3.0	-5.83	0	0	217	45	2	1	1	1727	118	37	5	1	6
kweil@	3.0	-4.9	6	9	602	27	12	5	2	1727	266	24	9	2	6
neto	3.0	-5.49	6	7	92	21	3	1	1	83	12	5	1	1	4
rantsun	3.0	-6.95	0	0	230	52	8	2	1	282	27	3	2	1	7
fit	3.0	-3.81	34	39	139	18	3	3	3	581	48	1	1	1	3
torn@	3.0	-5.0	4	8	273	37	9	2	1	1727	118	5	1	1	5
t}lp	3.0	-4.65	6	7	273	9	1	1	1	148	12	6	2	2	4
ket@n@	3.0	-5.85	0	0	602	42	6	4	1	1727	118	16	1	1	6
dingo	3.0	-5.77	0	0	224	26	3	1	1	83	9	3	1	1	5
l}l@	3.0	-4.67	14	15	217	15	2	1	1	1727	266	8	1	1	4
bons	3.0	-4.2	8	12	372	55	6	1	1	333	38	7	1	1	4
x}ts@	3.0	-4.92	0	0	221	8	1	1	1	1727	107	30	4	1	5
krld@	3.0	-4.83	4	4	602	79	8	1	1	1727	138	11	1	1	5
motel	3.0	-6.04	4	4	254	52	4	1	1	415	51	11	2	1	5
bras@m	3.0	-6.1	0	0	372	59	12	1	1	162	19	6	2	1	6
asez@	3.0	-6.09	0	1	149	8	1	1	1	1727	71	9	2	1	5
dyp@	3.0	-4.56	10	10	224	7	1	1	1	1727	105	1	1	1	4
lem@t	3.0	-6.29	0	0	217	51	2	1	1	581	4	1	1	1	5
jodij}m	3.0	-6.49	2	3	65	12	2	1	1	162	23	15	12	5	7
zest@	3.0	-4.94	10	11	176	41	2	1	1	1727	176	26	6	1	5
xard@	3.0	-4.84	6	9	221	31	8	2	1	1727	138	8	4	1	5
aksijoma	3.0	-9.88	0	0	149	13	3	1	1	134	18	4	1	1	8
emblem	3.0	-7.6	0	0	102	7	2	1	1	162	16	5	2	1	6
hik@	3.0	-3.87	28	30	214	19	2	1	1	1727	162	32	1	1	4
folt@r@	3.0	-6.58	2	2	139	23	2	1	1	1727	214	109	35	2	7
orak@l	3.0	-6.17	0	1	68	18	3	2	2	415	204	30	7	2	6
kadav@r	3.0	-6.65	0	0	602	135	4	1	1	414	228	18	4	1	7
prik	3.0	-4.0	12	15	370	63	11	2	2	249	43	7	1	1	4
sxmw@	3.0	-3.79	6	8	786	166	4	2	1	1727	35	19	1	1	5
hav@n@	3.0	-5.3	0	0	214	51	5	4	1	1727	118	16	2	1	6
kolk@	3.0	-4.53	2	5	602	85	14	2	1	1727	162	12	1	1	5
xeto	3.0	-5.52	6	6	221	32	1	1	1	83	12	5	1	1	4
marjolein	3.0	-8.93	0	0	254	80	18	1	1	282	75	46	7	1	9
werf	3.0	-4.32	12	14	183	55	10	1	1	110	11	6	1	1	4
ome	3.0	-5.96	2	4	68	6	2	2	2	45	2	1	1	1	3
kans@l	3.0	-5.28	2	2	602	135	22	2	1	415	204	7	3	2	6
brak	3.0	-4.09	20	24	372	59	12	2	2	249	38	10	1	1	4
spit	3.0	-3.65	20	27	786	111	21	4	4	581	48	2	1	1	4
m}st	3.0	-4.41	20	21	254	15	3	2	2	581	74	7	1	1	4
sle	3.0	-4.5	8	11	786	69	11	11	11	45	2	1	1	1	3
kwark	3.0	-5.15	2	3	602	27	10	3	1	249	19	6	1	1	5
xist	3.0	-4.5	18	20	221	24	5	4	4	581	74	9	1	1	4
kit	3.0	-3.62	52	57	602	30	3	3	3	581	48	2	2	2	3
spruj@	3.0	-4.74	2	2	786	111	21	2	1	1727	86	16	6	1	6
krot	3.0	-4.17	20	24	602	79	13	1	1	581	36	6	1	1	4
kal@	3.0	-3.43	36	40	602	135	15	2	2	1727	266	20	1	1	4
fraz@	3.0	-5.02	2	4	139	23	8	1	1	1727	71	15	4	1	5
truf	3.0	-4.17	8	10	273	56	5	1	1	110	12	6	2	2	4
borx	3.0	-4.6	10	12	372	55	14	1	1	81	6	2	1	1	4
pr}ts@	3.0	-5.12	0	0	370	63	3	2	1	1727	107	30	4	1	6
sxed@	3.0	-3.99	14	19	786	166	34	2	2	1727	138	14	1	1	5
jenki	3.0	-7.22	0	1	65	10	6	2	1	121	3	1	1	1	5
albatros	3.0	-9.1	0	0	149	18	2	1	1	333	22	7	3	2	8
dywo	3.0	-6.03	2	3	224	7	3	1	1	83	1	1	1	1	4
liga	3.0	-5.06	4	4	217	42	2	1	1	134	7	1	1	1	4
ple	3.0	-4.42	6	10	370	65	15	15	15	45	2	1	1	1	3
sxors	3.0	-4.26	6	8	786	166	22	7	2	333	23	5	1	1	5
bol@	3.0	-4.17	30	31	372	55	3	1	1	1727	266	10	1	1	4
fajl	3.0	-5.76	0	0	139	15	1	1	1	415	1	1	1	1	4
erk@r	3.0	-5.18	0	1	102	13	1	1	1	414	228	26	2	2	5
animo	3.0	-8.66	0	0	149	22	1	1	1	83	1	1	1	1	5
klk@	3.0	-4.4	14	19	602	103	1	1	1	1727	162	12	1	1	4
sot	3.0	-4.2	46	52	786	32	1	1	1	581	36	1	1	1	3
bert	3.0	-4.53	24	27	372	43	7	1	1	581	47	4	1	1	4
pols@	3.0	-5.38	2	3	370	36	6	2	1	1727	107	7	1	1	5
werv@l	3.0	-5.09	0	2	183	55	10	3	3	415	204	13	1	1	6
nomad@	3.0	-7.05	0	0	92	19	1	1	1	1727	138	26	2	1	6
poz@	3.0	-4.21	22	22	370	36	1	1	1	1727	71	6	1	1	4
la	3.0	-3.04	24	36	217	45	45	45	45	134	17	17	17	17	2
fazant	3.0	-5.97	0	0	139	15	2	1	1	581	95	31	3	1	6
knak@	3.0	-4.58	18	20	602	52	8	1	1	1727	162	25	3	1	5
hort@	3.0	-4.23	6	8	214	45	13	3	1	1727	176	14	7	1	5
wrik@	3.0	-4.78	12	14	183	17	3	1	1	1727	162	32	6	1	5
sxrob@	3.0	-5.56	4	4	786	166	29	6	1	1727	12	3	1	1	6
blek@	3.0	-4.59	10	14	372	61	8	2	1	1727	162	19	2	1	5
zwir@	3.0	-5.15	6	7	176	46	5	2	1	1727	214	10	1	1	5
j}k	3.0	-4.6	16	18	65	5	1	1	1	249	11	1	1	1	3
zog@	3.0	-4.26	18	20	176	17	1	1	1	1727	64	7	1	1	4
tit@l@	3.0	-5.48	6	8	273	23	3	2	2	1727	266	163	21	3	6
lantar@	3.0	-7.03	0	0	217	45	6	2	1	1727	214	16	2	1	7
dis	3.0	-3.73	40	42	224	26	4	4	4	333	34	2	2	2	3
pori	3.0	-4.94	4	5	370	36	6	1	1	121	19	4	1	1	4
ten@s@	3.0	-5.98	0	1	273	59	10	3	2	1727	107	2	2	1	6
xam@l	3.0	-4.61	2	3	221	31	2	1	1	415	204	14	3	2	5
klep@r@	3.0	-5.46	2	2	602	103	16	3	2	1727	214	109	9	1	7
filt@r@	3.0	-5.96	2	3	139	18	5	2	2	1727	214	109	35	2	7
m@lun	3.0	-7.4	0	1	254	5	3	1	1	282	27	1	1	1	5
snupj@	3.0	-5.0	0	2	786	43	9	3	1	1727	86	3	1	1	6
karabein	3.0	-7.43	0	0	602	135	24	6	1	282	75	46	3	2	8
saks	3.0	-4.96	8	8	786	41	2	1	1	333	22	4	1	1	4
pov@r	3.0	-4.77	2	3	370	36	1	1	1	414	228	18	2	1	5
knip	3.0	-4.13	14	17	602	52	9	3	3	148	23	3	1	1	4
snot	3.0	-4.18	20	22	786	43	6	1	1	581	36	2	1	1	4
kats@	3.0	-4.39	4	4	602	135	7	1	1	1727	107	30	3	1	5
pint	3.0	-4.06	26	29	370	32	7	2	2	581	95	18	1	1	4
kwisp@l@	3.0	-7.98	0	0	602	27	5	2	1	1727	266	163	14	1	8
mandarein	3.0	-8.44	0	0	254	80	12	1	1	282	75	46	7	1	9
kalori	3.0	-7.19	0	0	602	135	15	1	1	121	19	4	1	1	6
maz@l@	3.0	-4.79	2	3	254	80	3	2	2	1727	266	163	10	2	6
stil@	3.0	-4.12	14	16	786	177	13	3	1	1727	266	24	2	1	5
nol	3.0	-4.08	44	46	92	19	1	1	1	415	28	3	3	3	3
temp@r@	3.0	-5.22	0	0	273	59	6	4	4	1727	214	109	9	2	7
ter@	3.0	-3.43	34	38	273	59	12	1	1	1727	214	23	4	4	4
wron@l	3.0	-6.05	0	0	183	17	4	2	1	415	204	14	1	1	6
sop	3.0	-3.93	42	48	786	32	2	2	2	148	26	1	1	1	3
ef	3.0	-3.47	22	31	102	3	3	3	3	110	11	11	11	11	2
mond@	3.0	-4.14	10	11	254	52	8	1	1	1727	138	27	7	1	5
niz@	3.0	-4.19	12	13	92	14	1	1	1	1727	71	11	2	2	4
wurt	3.0	-5.36	6	6	183	6	1	1	1	581	47	2	1	1	4
fe	3.0	-3.32	26	29	139	11	11	11	11	45	4	4	4	4	2
zax	3.0	-4.06	26	27	176	18	2	2	2	81	15	1	1	1	3
f)r	3.0	-4.03	6	8	139	1	1	1	1	414	6	1	1	1	3
karat@	3.0	-5.35	0	1	602	135	24	6	1	1727	176	13	2	1	6
orgi	3.0	-6.11	0	0	68	18	4	1	1	121	1	1	1	1	4
lont	3.0	-4.15	24	28	217	26	4	1	1	581	95	17	3	3	4
san	3.0	-3.9	38	44	786	41	4	4	4	282	50	1	1	1	3
klyw@	3.0	-4.68	2	3	602	103	1	1	1	1727	35	9	2	1	5
frit	3.0	-4.67	8	10	139	23	3	1	1	581	48	6	1	1	4
speld@	3.0	-4.5	2	3	786	111	25	5	1	1727	138	11	6	1	6
slof	3.0	-4.3	20	23	786	69	12	2	2	110	16	4	1	1	4
slom	3.0	-4.36	14	16	786	69	12	1	1	162	24	4	1	1	4
stom@	3.0	-4.37	20	24	786	177	25	5	2	1727	80	9	1	1	5
rox@l@	3.0	-5.18	8	8	230	37	2	1	1	1727	266	163	4	2	6
tentam@	3.0	-6.87	0	0	273	59	10	3	2	1727	80	17	2	1	7
l|s	3.0	-4.32	24	24	217	5	1	1	1	333	8	1	1	1	3
