word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
g@ril@	319.0	-7.43	0	0	204	4	1	1	1	181	18	3	1	1	6
n5bp	318.0	-5.36	4	4	108	9	1	1	1	540	64	1	1	1	4
#j	318.0	-3.8	18	21	40	1	1	1	1	109	5	5	5	5	2
svm@n	317.0	-5.07	6	7	784	28	5	4	2	484	106	15	1	1	5
reskju	316.0	-6.7	0	0	197	20	2	1	1	86	31	3	1	1	6
m3m@r	316.0	-5.63	2	2	280	9	1	1	1	332	261	9	1	1	5
sikju@r	316.0	-5.68	2	2	784	85	10	1	1	332	261	16	6	3	7
m#us	315.0	-4.38	10	12	280	38	5	1	1	407	23	5	1	1	4
kr#ft	315.0	-4.62	6	7	535	79	7	1	1	751	25	8	4	1	5
mvnki	315.0	-5.88	0	2	280	34	7	2	1	195	8	2	1	1	5
l1bp	315.0	-4.62	14	15	192	12	1	1	1	540	64	9	1	1	4
pistp	314.0	-5.64	0	0	400	38	3	2	1	540	35	5	3	1	5
n3v	314.0	-4.07	10	10	108	2	1	1	1	68	6	1	1	1	3
p{np	314.0	-4.41	6	8	400	51	11	1	1	540	12	3	1	1	4
sw1	314.0	-4.16	6	10	784	38	3	3	3	58	2	1	1	1	3
sil	313.0	-3.15	68	79	784	85	11	11	11	278	68	3	3	3	3
dqk	313.0	-3.62	38	38	233	15	3	3	3	298	20	1	1	1	3
k@tidr@l	312.0	-9.37	0	0	535	64	3	1	1	278	50	21	3	1	8
linin	312.0	-5.82	2	2	192	45	9	2	1	484	158	3	1	1	5
sig#r	311.0	-6.18	2	2	784	85	2	1	1	332	23	1	1	1	5
bles	310.0	-4.76	6	7	361	45	4	1	1	407	20	3	1	1	4
siv@r	310.0	-5.0	6	8	784	85	4	1	1	332	261	10	1	1	5
sliv	310.0	-4.88	14	16	784	55	7	1	1	68	25	4	1	1	4
flvd	309.0	-4.79	6	6	267	59	5	1	1	327	9	2	1	1	4
gvvh	309.0	-4.39	2	3	204	15	1	1	1	59	9	3	1	1	4
skwqt	308.0	-4.42	6	7	784	97	19	6	1	751	26	3	1	1	5
r1d	307.0	-3.61	40	45	197	18	3	3	3	327	20	7	7	7	3
s1nt	307.0	-4.86	10	12	784	15	2	1	1	751	106	6	1	1	4
kint	307.0	-4.33	18	20	535	22	4	1	1	751	106	18	1	1	4
sn{j	306.0	-4.66	6	6	784	34	4	1	1	109	10	1	1	1	4
s5k	305.0	-4.35	30	35	784	11	1	1	1	298	17	1	1	1	3
k$ps	305.0	-4.46	2	4	535	22	4	1	1	407	9	1	1	1	4
pqp	304.0	-3.48	38	42	400	24	4	4	4	540	17	1	1	1	3
_unj@r	304.0	-7.21	0	0	79	5	1	1	1	332	261	6	2	1	6
j#t	303.0	-4.17	42	44	109	17	1	1	1	751	14	1	1	1	3
fr{nk	303.0	-4.93	6	7	267	36	3	2	2	298	45	16	4	1	5
stju@d	303.0	-5.84	0	0	784	130	4	4	1	327	21	2	1	1	6
kqin	303.0	-4.12	10	14	535	61	4	1	1	484	158	5	1	1	4
ri_	303.0	-3.89	26	27	197	39	2	2	2	83	14	5	5	5	3
b#ind	302.0	-5.1	14	16	361	32	11	1	1	327	67	11	9	1	5
skript	302.0	-6.3	0	1	784	97	22	7	1	751	9	2	2	2	6
pliz	302.0	-4.76	8	10	400	48	7	1	1	104	36	3	1	1	4
dvmp	302.0	-4.15	22	23	233	22	3	1	1	540	38	14	1	1	4
wiv	302.0	-4.04	34	37	138	37	2	2	2	68	25	1	1	1	3
rvgbi	301.0	-5.85	0	0	197	21	2	1	1	195	11	1	1	1	5
le_@nd	301.0	-6.12	0	0	192	19	2	1	1	327	67	7	1	1	6
pin	301.0	-3.38	50	57	400	38	5	5	5	484	158	4	4	4	3
gr1z	300.0	-3.98	24	27	204	58	10	1	1	104	19	7	1	1	4
m1d	300.0	-3.72	36	38	280	16	1	1	1	327	20	1	1	1	3
tvnp	300.0	-4.67	6	7	323	18	3	1	1	540	12	3	1	1	4
k@n{l	299.0	-7.02	2	2	535	64	27	1	1	278	5	1	1	1	5
s$d	299.0	-4.37	32	34	784	8	1	1	1	327	13	1	1	1	3
stim	299.0	-4.28	24	27	784	130	14	1	1	212	42	3	1	1	4
_1n	298.0	-3.94	36	37	79	4	1	1	1	484	38	1	1	1	3
spid	296.0	-4.01	22	23	784	80	11	1	1	327	74	6	1	1	4
fr#un	296.0	-4.73	6	6	267	36	3	1	1	484	37	9	4	1	5
k1	296.0	-3.25	32	42	535	15	15	15	15	58	4	4	4	4	2
5k	296.0	-3.5	14	22	27	3	3	3	3	298	17	17	17	17	2
pr#i@r	295.0	-4.26	4	5	400	68	12	7	1	332	261	53	20	3	6
bif	295.0	-4.4	32	35	361	34	1	1	1	75	20	1	1	1	3
sl{p	295.0	-4.34	30	32	784	55	8	1	1	540	22	4	1	1	4
gl5	294.0	-3.6	12	16	204	26	3	3	3	166	29	1	1	1	3
f@bid	294.0	-6.89	0	0	267	6	1	1	1	327	74	2	1	1	5
s1p	294.0	-4.27	42	45	784	15	1	1	1	540	11	1	1	1	3
frin_	293.0	-5.28	4	4	267	36	8	1	1	83	22	12	5	2	5
pr1z	293.0	-4.46	10	12	400	68	2	1	1	104	19	7	1	1	4
w3m	293.0	-4.32	24	24	138	7	1	1	1	212	6	2	2	2	3
spit	292.0	-3.68	30	34	784	80	11	1	1	751	163	7	1	1	4
mvmbp	292.0	-4.51	12	12	280	34	3	1	1	540	64	19	10	1	5
_vngp	292.0	-4.9	6	7	79	9	3	1	1	540	36	15	2	1	5
{tlit	292.0	-6.05	0	0	85	7	2	1	1	751	163	20	1	1	5
nest	292.0	-4.36	20	23	108	14	2	1	1	751	90	19	1	1	4
kristp	292.0	-5.93	0	1	535	79	20	3	1	540	35	5	3	1	6
brvs	291.0	-4.93	12	14	361	66	2	1	1	407	18	4	1	1	4
w#ind	290.0	-5.27	14	17	138	13	12	2	1	327	67	11	9	1	5
tisu	290.0	-5.64	2	3	323	30	2	1	1	86	4	2	1	1	4
sk5p	289.0	-4.72	6	8	784	97	2	1	1	540	11	2	1	1	4
m#injut	289.0	-6.58	0	0	280	38	10	3	1	751	49	13	2	1	7
nidp	289.0	-5.01	20	22	108	19	2	1	1	540	47	10	1	1	4
k{ndp	288.0	-4.26	12	13	535	67	14	1	1	540	47	13	6	2	5
brqnz	288.0	-6.22	0	0	361	66	6	2	1	104	7	1	1	1	5
m{_ik	287.0	-5.57	0	0	280	45	1	1	1	298	59	1	1	1	5
3l	287.0	-3.99	18	24	10	1	1	1	1	278	9	9	9	9	2
kr{s	287.0	-4.43	24	26	535	79	9	1	1	407	25	6	1	1	4
vesp	287.0	-4.7	6	6	115	17	3	1	1	540	37	3	1	1	4
@nqi	286.0	-6.28	0	0	75	3	1	1	1	195	13	1	1	1	4
gigp	286.0	-4.63	16	18	204	13	2	1	1	540	36	7	1	1	4
k1p	286.0	-3.71	36	41	535	15	4	4	4	540	11	1	1	1	3
nun	286.0	-4.41	18	19	108	4	1	1	1	484	37	1	1	1	3
r1	285.0	-3.23	32	49	197	18	18	18	18	58	12	12	12	12	2
relik	285.0	-5.97	0	0	197	20	2	1	1	298	59	9	1	1	5
g#sp	284.0	-4.96	12	13	204	16	1	1	1	540	37	7	1	1	4
k1_	284.0	-4.08	24	26	535	15	1	1	1	83	9	1	1	1	3
sti@r	284.0	-4.53	12	14	784	130	14	1	1	332	261	53	2	1	5
stem	283.0	-4.69	8	8	784	130	6	1	1	212	8	1	1	1	4
kqmr1d	283.0	-5.53	0	0	535	61	12	1	1	327	20	7	1	1	6
h3d	282.0	-3.86	30	31	199	11	2	2	2	327	6	1	1	1	3
tip	282.0	-3.95	50	57	323	30	2	2	2	540	44	2	2	2	3
st{mp	281.0	-4.69	2	3	784	130	15	3	1	540	38	11	2	1	5
kqpi	281.0	-5.09	8	11	535	61	4	2	2	195	7	2	1	1	4
@m1z	281.0	-6.28	0	1	75	5	1	1	1	104	19	2	1	1	4
b1k@n	281.0	-5.49	0	0	361	17	2	1	1	484	106	11	1	1	5
b#uns	280.0	-5.12	4	5	361	32	4	2	1	407	42	5	5	1	5
@kjut	279.0	-5.22	2	3	75	8	2	2	1	751	49	13	2	1	5
net	279.0	-3.57	40	42	108	14	2	2	2	751	30	2	2	2	3
pil@r	279.0	-5.2	4	6	400	38	6	1	1	332	261	8	1	1	5
s{mp1n	278.0	-5.96	2	2	784	31	4	2	1	484	38	3	2	2	6
t#ip	278.0	-4.47	18	22	323	24	12	1	1	540	44	9	1	1	4
b#k	278.0	-4.1	46	48	361	32	1	1	1	298	12	1	1	1	3
1lj@n	278.0	-5.92	0	0	24	4	1	1	1	484	106	5	3	1	5
grim	278.0	-4.1	30	32	204	58	13	2	2	212	42	12	2	2	4
pij	278.0	-3.87	38	44	400	38	1	1	1	109	19	2	2	2	3
lem@n	277.0	-5.31	0	0	192	19	1	1	1	484	106	15	1	1	5
mist	276.0	-4.16	22	26	280	42	6	3	3	751	90	23	1	1	4
prqfit	276.0	-5.63	0	0	400	68	14	2	2	751	163	5	1	1	6
hen	275.0	-4.13	34	36	199	20	2	2	2	484	20	1	1	1	3
indeks	275.0	-6.99	0	0	96	34	3	1	1	407	46	15	1	1	6
r1si5	275.0	-6.72	2	2	197	18	2	1	1	166	14	1	1	1	5
z5n	275.0	-4.36	12	14	16	1	1	1	1	484	22	2	2	2	3
rvg	275.0	-3.59	38	40	197	21	2	2	2	80	17	3	3	3	3
s3k@s	274.0	-5.38	0	1	784	18	5	2	1	407	74	9	1	1	5
pudin	274.0	-6.07	0	0	400	8	2	1	1	484	158	3	1	1	5
_3k	274.0	-3.8	22	23	79	4	2	2	2	298	12	1	1	1	3
rvbis	273.0	-5.89	0	0	197	21	3	1	1	407	61	2	1	1	5
k3s	273.0	-4.23	34	34	535	12	1	1	1	407	7	1	1	1	3
spun	273.0	-4.45	14	15	784	80	4	1	1	484	37	3	1	1	4
k{nsp	272.0	-5.47	2	2	535	67	14	1	1	540	37	6	1	1	5
drvm	271.0	-4.15	8	10	233	37	3	1	1	212	23	7	2	2	4
indvl_	271.0	-8.19	0	0	96	34	3	1	1	83	3	2	1	1	6
sl{m	271.0	-4.63	20	21	784	55	8	1	1	212	17	3	1	1	4
k1bp	270.0	-4.04	12	14	535	15	1	1	1	540	64	9	1	1	4
k1qs	270.0	-4.42	6	7	535	15	1	1	1	407	27	1	1	1	4
p{d	270.0	-3.69	28	31	400	51	3	3	3	327	16	1	1	1	3
k$d	270.0	-3.63	38	41	535	22	3	3	3	327	13	2	2	2	3
k3l	269.0	-3.66	36	37	535	12	2	2	2	278	9	1	1	1	3
swel	268.0	-4.09	14	16	784	38	3	1	1	278	27	4	1	1	4
h3b	268.0	-4.19	16	16	199	11	1	1	1	76	3	1	1	1	3
l#i@bp	268.0	-6.04	2	3	192	31	15	2	1	540	64	4	2	2	6
gvlf	267.0	-4.67	6	7	204	15	5	1	1	75	5	1	1	1	4
merit	266.0	-5.37	2	2	280	23	1	1	1	751	163	14	3	1	5
fqks	266.0	-4.71	6	8	267	13	1	1	1	407	46	5	1	1	4
zi@r5	266.0	-6.21	2	2	16	5	1	1	1	166	27	7	5	1	5
dvsk	265.0	-4.99	16	18	233	22	3	1	1	298	22	5	1	1	4
h1	264.0	-3.78	34	38	199	8	8	8	8	58	1	1	1	1	2
jqk@l@t	264.0	-8.11	0	0	109	6	1	1	1	751	43	8	2	1	7
f5k	264.0	-3.95	20	22	267	7	2	2	2	298	17	1	1	1	3
st{ns	264.0	-5.11	2	3	784	130	15	4	1	407	42	5	1	1	5
bl{nk	263.0	-4.81	10	13	361	45	5	3	2	298	45	16	5	1	5
fvs	263.0	-4.27	38	40	267	12	1	1	1	407	18	1	1	1	3
p{mflit	263.0	-7.74	0	0	400	51	3	1	1	751	163	20	2	1	7
teri	263.0	-4.4	8	9	323	30	5	1	1	195	37	6	1	1	4
p3pp	261.0	-4.59	2	2	400	13	1	1	1	540	27	1	1	1	4
m#s	260.0	-3.84	32	38	280	38	4	4	4	407	12	1	1	1	3
1l	260.0	-3.3	24	40	24	4	4	4	4	278	26	26	26	26	2
tilt	259.0	-4.53	16	19	323	30	2	1	1	751	36	10	2	2	4
emp#i@r	259.0	-6.47	2	2	42	7	1	1	1	332	261	53	20	5	7
hiv	259.0	-4.14	28	31	199	22	1	1	1	68	25	1	1	1	3
skr{mbp	258.0	-5.5	0	1	784	97	22	5	2	540	64	19	6	3	7
str{nd	258.0	-5.13	0	1	784	130	32	6	2	327	67	12	4	1	6
f5	258.0	-3.92	30	36	267	7	7	7	7	166	1	1	1	1	2
$kistr@	257.0	-8.85	0	0	32	2	2	1	1	181	27	3	3	2	7
tr1l	257.0	-4.3	16	19	323	84	6	1	1	278	26	4	1	1	4
st@tistik	257.0	-9.32	0	0	784	130	2	2	2	298	59	8	3	1	9
s#b	257.0	-4.24	22	23	784	35	2	2	2	76	4	1	1	1	3
#uns	256.0	-5.04	0	2	40	5	1	1	1	407	42	5	5	5	4
f$k	256.0	-3.98	32	32	267	18	1	1	1	298	9	1	1	1	3
biskit	256.0	-5.7	2	3	361	34	4	1	1	751	163	18	5	2	6
trqt	255.0	-4.04	16	19	323	84	6	2	2	751	26	4	1	1	4
lq_	255.0	-4.26	22	22	192	13	1	1	1	83	2	1	1	1	3
m#_in	254.0	-5.1	2	3	280	38	3	1	1	484	158	8	1	1	5
eld@r	254.0	-5.82	0	0	42	7	1	1	1	332	261	32	1	1	5
dqnki	253.0	-6.81	0	0	233	15	2	1	1	195	8	2	1	1	5
k#b@n	253.0	-5.41	2	2	535	36	2	1	1	484	106	7	1	1	5
dilem@	253.0	-7.29	0	0	233	39	2	1	1	181	27	1	1	1	6
h#vist	252.0	-6.9	0	0	199	34	1	1	1	751	90	23	1	1	6
p@r1d	252.0	-5.97	0	0	400	17	3	1	1	327	20	7	1	1	5
vivid	252.0	-6.21	2	2	115	25	1	1	1	327	74	3	2	1	5
tjun	251.0	-4.31	6	6	323	6	6	2	2	484	37	7	1	1	4
g1	251.0	-3.82	30	39	204	10	10	10	10	58	1	1	1	1	2
t@m#t5	251.0	-8.03	0	0	323	6	1	1	1	166	14	1	1	1	6
kr#uj	250.0	-5.03	4	5	535	79	7	3	1	109	6	4	1	1	5
mvm	250.0	-3.95	38	39	280	34	3	3	3	212	23	1	1	1	3
b#gin	250.0	-5.65	0	0	361	32	1	1	1	484	158	2	1	1	5
b{t	250.0	-3.52	52	56	361	33	3	3	3	751	27	2	2	2	3
b{l1	249.0	-4.92	4	4	361	33	7	1	1	58	11	3	1	1	4
d#i@m@nd	249.0	-7.96	0	0	233	26	15	5	1	327	67	7	2	1	8
kqnk@r	249.0	-5.8	2	2	535	61	15	2	1	332	261	13	2	1	6
p5k	249.0	-3.82	32	35	400	14	2	2	2	298	17	2	2	2	3
b5ld	249.0	-4.26	16	19	361	13	4	1	1	327	26	10	1	1	4
petr@l	249.0	-7.06	0	1	400	28	3	1	1	278	50	21	5	1	6
medp	249.0	-4.49	12	12	280	23	4	1	1	540	47	2	1	1	4
jit	247.0	-3.45	44	48	109	22	2	2	2	751	163	2	2	2	3
br#u	247.0	-4.33	4	9	361	66	11	3	3	86	14	3	1	1	4
vt@r	247.0	-5.27	6	7	115	1	1	1	1	332	261	43	3	3	4
p{r@d#is	247.0	-7.5	0	0	400	51	13	11	2	407	61	13	2	1	8
tiz	247.0	-3.8	30	33	323	30	1	1	1	104	36	1	1	1	3
get5	247.0	-5.37	0	1	204	4	2	1	1	166	14	1	1	1	4
p@tr5l	245.0	-7.71	0	1	400	17	3	1	1	278	27	10	4	1	6
riz3v	244.0	-5.95	0	0	197	39	2	1	1	68	6	1	1	1	5
p$j	244.0	-4.12	24	26	400	14	1	1	1	109	3	1	1	1	3
pqizh	244.0	-5.44	2	3	400	24	3	2	1	59	13	9	1	1	5
rqb	244.0	-4.28	32	33	197	8	2	2	2	76	15	2	2	2	3
senit	243.0	-4.66	4	5	784	35	9	1	1	751	163	15	3	1	5
s#ft	242.0	-4.27	14	15	784	35	1	1	1	751	25	8	1	1	4
flvs	242.0	-4.42	18	21	267	59	5	1	1	407	18	5	1	1	4
v{lid	242.0	-5.69	4	4	115	11	4	2	1	327	74	5	1	1	5
h{bit{t	242.0	-9.0	0	0	199	30	2	2	2	751	27	2	1	1	7
p#int	242.0	-4.65	6	7	400	37	12	2	1	751	106	18	1	1	5
grid	241.0	-4.05	22	24	204	58	13	2	2	327	74	7	1	1	4
hql5	241.0	-4.74	8	8	199	14	1	1	1	166	29	4	1	1	4
spesim@n	240.0	-8.58	0	0	784	80	8	1	1	484	106	15	3	2	8
h$nt	240.0	-4.18	16	18	199	12	4	1	1	751	106	6	1	1	4
k@nsens@s	240.0	-8.65	0	0	535	64	27	6	2	407	74	6	2	2	9
sp#in	240.0	-4.48	16	20	784	80	12	6	1	484	158	24	4	1	5
sk{ndp	240.0	-5.16	0	2	784	97	7	3	1	540	47	13	6	2	6
dim@n	240.0	-5.32	2	2	233	39	3	1	1	484	106	15	3	1	5
m{t	240.0	-3.37	52	53	280	45	2	2	2	751	27	3	3	3	3
wig	239.0	-3.95	44	48	138	37	3	3	3	80	16	3	3	3	3
gqsip	239.0	-6.55	2	2	204	11	2	1	1	540	44	2	1	1	5
blink	238.0	-4.82	8	10	361	45	8	1	1	298	45	18	4	1	5
m1z	237.0	-3.7	32	34	280	16	1	1	1	104	19	2	2	2	3
m{tris	237.0	-6.8	0	0	280	45	2	1	1	407	61	6	2	1	6
{r5	237.0	-4.58	10	17	85	3	1	1	1	166	27	8	8	8	3
kwqr@l	236.0	-5.7	0	0	535	31	2	1	1	278	50	21	2	1	6
st3n	236.0	-4.64	12	13	784	130	2	1	1	484	10	2	1	1	4
qliv	236.0	-6.03	4	5	27	1	1	1	1	68	25	4	1	1	4
r{kit	235.0	-5.05	4	5	197	24	2	1	1	751	163	18	2	2	5
flint	234.0	-4.75	8	11	267	59	8	3	1	751	106	18	5	1	5
rqkit	233.0	-5.46	6	6	197	8	2	1	1	751	163	18	3	1	5
qrin_	233.0	-5.87	4	4	27	4	3	1	1	83	22	12	5	1	5
d#u	232.0	-4.04	26	30	233	26	5	5	5	86	14	1	1	1	3
str5l	231.0	-4.83	4	6	784	130	32	2	1	278	27	10	4	1	5
svd@r	231.0	-5.07	4	7	784	28	1	1	1	332	261	32	3	1	5
vmbrel@	231.0	-8.93	0	0	115	2	1	1	1	181	18	3	1	1	7
r#ivp	231.0	-4.74	2	4	197	27	16	2	1	540	25	8	1	1	5
d5m	231.0	-4.31	34	35	233	9	2	2	2	212	10	1	1	1	3
sinist@r	230.0	-7.07	0	0	784	85	17	1	1	332	261	43	6	2	8
s3kit	230.0	-4.8	2	3	784	18	5	1	1	751	163	18	1	1	5
m$l	229.0	-3.68	30	34	280	11	2	2	2	278	22	2	2	2	3
d{zp	228.0	-4.57	8	9	233	16	1	1	1	540	15	2	1	1	4
st{g@r	227.0	-5.52	6	6	784	130	15	2	1	332	261	9	2	1	6
b{lk@ni	227.0	-7.05	0	0	361	33	7	1	1	195	16	3	1	1	7
wels	227.0	-4.68	10	12	138	17	5	1	1	407	8	2	1	1	4
str#iv	227.0	-5.17	8	9	784	130	32	6	5	68	25	12	6	3	6
fel	227.0	-3.59	36	39	267	17	4	4	4	278	27	1	1	1	3
b#n	226.0	-4.23	44	44	361	32	2	2	2	484	5	1	1	1	3
hjum1n	226.0	-6.41	2	2	199	6	6	4	1	484	38	3	1	1	6
gr{m@r	226.0	-5.41	0	0	204	58	6	2	1	332	261	9	2	1	6
v1l	226.0	-3.98	36	37	115	3	1	1	1	278	26	2	2	2	3
wisp	226.0	-5.22	18	20	138	37	3	1	1	540	37	8	1	1	4
lenz	225.0	-5.09	2	3	192	19	3	1	1	104	7	2	2	2	4
snif	225.0	-4.72	10	11	784	34	9	3	3	75	20	1	1	1	4
str#id	225.0	-4.89	8	8	784	130	32	6	5	327	74	20	4	1	6
pvzp	224.0	-4.46	10	11	400	17	1	1	1	540	15	3	1	1	4
kl#sp	224.0	-5.4	0	2	535	51	9	2	1	540	37	7	1	1	5
h3l	224.0	-3.99	32	33	199	11	1	1	1	278	9	1	1	1	3
f#untin	223.0	-6.66	2	2	267	21	4	3	2	484	158	15	4	2	7
plvmp	223.0	-4.57	4	7	400	48	7	2	1	540	38	14	4	1	5
d#iv	223.0	-4.14	18	20	233	26	15	2	2	68	25	12	1	1	4
mqb	223.0	-4.12	28	28	280	20	1	1	1	76	15	1	1	1	3
mvsrum	222.0	-6.92	0	0	280	34	9	1	1	212	18	4	1	1	6
l1s	222.0	-4.12	40	43	192	12	1	1	1	407	18	2	2	2	3
helmit	221.0	-6.22	0	0	199	20	4	2	1	751	163	6	1	1	6
fr1m	221.0	-4.92	10	12	267	36	5	1	1	212	13	1	1	1	4
sk#r	221.0	-4.14	10	11	784	97	8	1	1	332	23	2	1	1	4
bim	221.0	-4.55	44	46	361	34	1	1	1	212	42	1	1	1	3
stul	221.0	-4.74	16	17	784	130	3	1	1	278	26	2	1	1	4
slim	220.0	-4.53	20	23	784	55	7	1	1	212	42	3	1	1	4
{li	220.0	-4.25	10	13	85	12	3	3	3	195	14	2	2	2	3
rud	220.0	-3.77	36	41	197	16	1	1	1	327	24	5	5	5	3
piknik	220.0	-6.42	0	0	400	38	6	1	1	298	59	7	2	1	6
d{s	220.0	-4.29	36	37	233	16	1	1	1	407	25	1	1	1	3
kqm3s	219.0	-5.69	0	0	535	61	12	1	1	407	7	1	1	1	5
v3s	219.0	-3.68	16	17	115	12	2	2	2	407	7	1	1	1	3
k{n@n	219.0	-5.01	0	2	535	67	14	2	1	484	106	2	1	1	5
sel@r	218.0	-5.33	4	5	784	35	4	1	1	332	261	8	1	1	5
{n@	218.0	-3.94	4	7	85	17	1	1	1	181	22	4	4	4	3
kqf	218.0	-3.75	22	24	535	61	3	3	3	75	4	1	1	1	3
mqlikjul	218.0	-7.56	0	0	280	20	2	1	1	278	26	5	2	1	8
kqnt{kt	217.0	-7.25	0	0	535	61	15	2	1	751	35	13	3	2	7
gle@r	217.0	-4.58	4	5	204	26	2	1	1	332	261	29	5	1	5
nqstr@l	217.0	-7.06	0	0	108	11	1	1	1	278	50	21	5	4	7
eg5	217.0	-4.46	6	8	42	2	1	1	1	166	16	1	1	1	3
skr1p	217.0	-5.09	2	3	784	97	22	1	1	540	11	5	2	1	5
kqmb{t	217.0	-6.01	0	0	535	61	12	2	1	751	27	2	1	1	6
hvmbp	217.0	-4.2	12	13	199	25	5	2	1	540	64	19	10	1	5
spi@r	217.0	-4.28	14	17	784	80	11	1	1	332	261	53	3	1	5
prij	216.0	-4.37	12	14	400	68	13	1	1	109	19	5	1	1	4
p{ris	216.0	-4.81	2	3	400	51	13	2	1	407	61	6	1	1	5
stvn	216.0	-4.47	14	17	784	130	13	2	2	484	13	2	1	1	4
st$l	216.0	-4.31	16	18	784	130	6	2	2	278	22	3	2	2	4
kl{n	215.0	-4.12	20	22	535	51	10	2	2	484	27	4	1	1	4
g#un	215.0	-4.11	8	9	204	16	2	1	1	484	37	9	1	1	4
f#ul	215.0	-4.56	8	10	267	21	4	1	1	278	26	8	1	1	4
k3v	215.0	-4.17	24	24	535	12	1	1	1	68	6	1	1	1	3
r{g	215.0	-3.68	38	41	197	24	1	1	1	80	19	4	4	4	3
kl{p	214.0	-4.27	18	21	535	51	10	1	1	540	22	4	1	1	4
sk#f	214.0	-4.65	8	9	784	97	8	1	1	75	9	2	1	1	4
st1n	214.0	-4.03	24	27	784	130	12	1	1	484	38	2	1	1	4
rqbin	213.0	-6.27	2	2	197	8	2	1	1	484	158	4	2	1	5
kqt	213.0	-3.44	54	57	535	61	2	2	2	751	26	2	2	2	3
b1l	213.0	-3.69	50	52	361	17	2	2	2	278	26	1	1	1	3
ketp	212.0	-4.95	16	16	535	10	1	1	1	540	35	6	1	1	4
ek5	212.0	-5.09	4	4	42	4	1	1	1	166	12	1	1	1	3
$t@dqks	212.0	-8.28	0	0	32	4	2	1	1	407	46	5	1	1	7
1k	212.0	-3.27	22	32	24	3	3	3	3	298	18	18	18	18	2
n#ilqn	211.0	-7.73	0	0	108	12	7	1	1	484	28	3	1	1	6
h$lt	211.0	-4.28	12	13	199	12	2	1	1	751	36	8	1	1	4
rib	211.0	-4.18	34	34	197	39	4	4	4	76	11	1	1	1	3
swift	211.0	-5.06	2	4	784	38	12	1	1	751	25	8	1	1	5
br#id	210.0	-4.42	10	14	361	66	11	6	2	327	74	20	4	1	5
int{kt	210.0	-6.84	0	0	96	34	9	1	1	751	35	13	3	2	6
h1l	210.0	-3.61	44	47	199	8	2	2	2	278	26	1	1	1	3
svfp	210.0	-3.95	14	17	784	28	2	1	1	540	13	7	1	1	4
nipp	210.0	-5.07	12	13	108	19	2	1	1	540	27	5	1	1	4
tit	210.0	-3.96	48	55	323	30	2	2	2	751	163	1	1	1	3
svv	209.0	-3.93	24	25	784	28	2	2	2	68	5	1	1	1	3
sl#is	209.0	-4.81	8	10	784	55	10	5	1	407	61	13	2	1	5
s@lun	209.0	-5.94	2	2	784	15	3	1	1	484	37	3	2	1	5
sl5g@n	208.0	-6.36	0	0	784	55	4	1	1	484	106	9	1	1	6
srik	208.0	-4.53	20	24	784	14	6	1	1	298	59	12	1	1	4
din	208.0	-3.31	58	62	233	39	2	2	2	484	158	3	3	3	3
@d$r	208.0	-4.57	2	3	75	4	2	1	1	332	32	5	3	3	4
skelith	208.0	-8.0	0	0	784	97	5	1	1	59	13	3	1	1	7
njukli@s	208.0	-9.94	0	0	108	5	5	1	1	407	74	8	2	1	8
pr5f#il	207.0	-6.97	0	0	400	68	12	1	1	278	68	15	2	1	7
t$j	207.0	-4.16	18	19	323	13	1	1	1	109	3	1	1	1	3
tif	207.0	-4.03	30	33	323	30	1	1	1	75	20	2	2	2	3
str{ngp	206.0	-5.52	0	1	784	130	32	6	2	540	36	15	9	2	7
k{l@ri	206.0	-6.18	0	0	535	67	8	3	1	195	37	7	1	1	6
{nt	206.0	-3.48	10	17	85	17	6	6	6	751	106	6	6	6	3
fle@r	206.0	-4.31	4	6	267	59	5	1	1	332	261	29	5	1	5
p#sp	206.0	-4.36	16	17	400	37	7	1	1	540	37	7	1	1	4
skwqd	206.0	-4.38	6	6	784	97	19	6	2	327	14	2	1	1	5
klik	206.0	-4.06	30	33	535	51	10	1	1	298	59	9	1	1	4
w{g@n	206.0	-4.86	0	0	138	6	2	1	1	484	106	9	3	1	5
bl3r	206.0	-4.24	2	3	361	45	1	1	1	332	16	2	1	1	4
lum	205.0	-3.77	32	36	192	15	1	1	1	212	18	4	4	4	3
briz	205.0	-4.18	20	20	361	66	14	1	1	104	36	4	1	1	4
b5st	204.0	-5.01	26	27	361	13	1	1	1	751	90	8	1	1	4
tr#iv	204.0	-4.58	12	15	323	84	13	9	1	68	25	12	6	3	5
k1t@r	204.0	-5.05	2	2	535	15	1	1	1	332	261	43	2	1	5
lili	204.0	-5.8	4	4	192	45	2	1	1	195	14	3	1	1	4
sprinkp	204.0	-6.2	0	0	784	80	15	6	3	540	39	9	6	3	7
r{s	204.0	-3.94	30	34	197	24	2	2	2	407	25	6	6	6	3
_{m	204.0	-4.19	28	28	79	11	2	2	2	212	17	1	1	1	3
velvit	204.0	-7.15	0	0	115	17	2	1	1	751	163	6	1	1	6
r{nd@m	203.0	-5.62	2	2	197	24	6	2	1	212	48	7	3	2	6
slend@r	203.0	-6.0	2	2	784	55	3	1	1	332	261	32	11	2	7
hvg	203.0	-3.92	36	36	199	25	1	1	1	80	17	1	1	1	3
d5m1n	203.0	-6.33	0	0	233	9	2	1	1	484	38	3	1	1	5
silin	202.0	-4.68	4	4	784	85	11	4	1	484	158	23	2	2	5
